t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint,xi_x,xi_y,xi_ref_x,xi_ref_y,zmp_ref_x,zmp_ref_y,zmp_cmd_x,zmp_cmd_y,zmp_clamp,dcm_err,support,step,share_l,share_r,swing_tgt_x,swing_tgt_y,swing_tgt_z,ankle_roll_l,ankle_roll_r,push_fx,push_fy
8.7500,-0.00447,0.13325,0.47663,1.00000,-0.00048,-0.00020,0.00045,0.00465,0.12114,0.32540,0.32501,0.00102,0.12704,1,0.05387,0.00102,0.034698,0.00010,-0.0463,-0.0003,0.0110,-0.6835,0.0020,-0.2142,-0.2064,0,0.04900,0.01900,0.1179,0.0000,-0.001990,0.151682,0.0697,-4.3322,62.1888,0.0562,-4.3907,62.0968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.007461,0.005135,62.1762,-0.006971,0.005037,62.0968,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00490,-0.12500,-0.39952,0.74775,-0.34805,0.12310,0.02930,-0.15886,-0.60073,1.10744,-0.35026,0.13683,0.01259,0.00297,0.01117,0.00206,0.10548,2.99895,-0.14931,-2.26505,-0.48481,-0.16188,-0.04458,-0.26372,-0.39759,0.68082,0.00822,-0.06408,-0.00713,-0.00120,-0.00619,-0.00224,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004219,0.126861,0.004187,0.127041,0.004187,0.144328,0.004283,0.143787,0.000000,0.000183,1.000000,13.000000,1.000000,0.000000,0.004513,0.041491,0.054216,0.122968,0.138951,0.000000,0.000000
8.7550,-0.00455,0.13326,0.47654,1.00000,-0.00046,-0.00017,0.00044,0.00464,0.12129,0.32539,0.32501,0.00096,0.12656,1,0.05455,0.00096,0.034699,0.00013,-0.0470,-0.0003,0.0108,-0.6791,0.0049,-0.2070,-0.2871,0,0.04900,0.01900,0.1173,0.0000,-0.002481,0.151823,0.0687,-4.3044,62.2069,0.0619,-4.3677,62.0855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.007875,0.005242,62.1943,-0.007461,0.005165,62.0855,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00483,-0.12513,-0.40100,0.74986,-0.34881,0.12313,0.02934,-0.15795,-0.60914,1.12098,-0.35042,0.13464,0.01300,0.00301,0.01174,0.00209,0.10980,2.98778,-0.16635,-2.29870,-0.50975,-0.17231,-0.04978,-0.25577,-0.36812,0.63751,0.00650,-0.06584,-0.00949,-0.00171,-0.00908,-0.00264,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004217,0.126380,0.004187,0.126560,0.004187,0.144328,0.004277,0.143789,0.000000,0.000182,1.000000,13.000000,1.000000,0.000000,0.004501,0.041914,0.054569,0.123096,0.136828,0.000000,0.000000
8.7600,-0.00463,0.13326,0.47646,1.00000,-0.00043,-0.00015,0.00042,0.00462,0.12142,0.32538,0.32501,0.00092,0.12606,1,0.05516,0.00092,0.034700,0.00015,-0.0477,-0.0003,0.0106,-0.6752,0.0076,-0.2002,-0.3627,0,0.04900,0.01900,0.1168,0.0000,-0.002914,0.151953,0.0672,-4.2797,62.2237,0.0668,-4.3475,62.0768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008235,0.005337,62.2110,-0.007895,0.005282,62.0768,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00475,-0.12519,-0.40238,0.75182,-0.34954,0.12308,0.02928,-0.15688,-0.61678,1.13320,-0.35062,0.13240,0.01337,0.00303,0.01225,0.00211,0.11345,2.97721,-0.17998,-2.32985,-0.53086,-0.18169,-0.05471,-0.24818,-0.33812,0.59230,0.00462,-0.06743,-0.01172,-0.00220,-0.01181,-0.00302,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004215,0.125885,0.004187,0.126065,0.004187,0.144328,0.004273,0.143789,0.000000,0.000182,1.000000,13.000000,1.000000,0.000000,0.004490,0.042340,0.054846,0.123132,0.134643,0.000000,0.000000
8.7650,-0.00470,0.13324,0.47639,1.00000,-0.00041,-0.00011,0.00040,0.00461,0.12153,0.32538,0.32501,0.00087,0.12556,1,0.05570,0.00087,0.034700,0.00015,-0.0482,-0.0003,0.0103,-0.6719,0.0100,-0.1940,-0.4328,0,0.04900,0.01900,0.1163,0.0000,-0.003292,0.152069,0.0655,-4.2582,62.2389,0.0710,-4.3300,62.0705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008544,0.005416,62.2260,-0.008273,0.005385,62.0705,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00466,-0.12516,-0.40365,0.75361,-0.35021,0.12294,0.02912,-0.15564,-0.62359,1.14406,-0.35087,0.13011,0.01369,0.00304,0.01270,0.00212,0.11649,2.96738,-0.19041,-2.35847,-0.54833,-0.18989,-0.05936,-0.24100,-0.30769,0.54555,0.00258,-0.06888,-0.01383,-0.00266,-0.01437,-0.00337,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004215,0.125377,0.004187,0.125556,0.004187,0.144328,0.004271,0.143789,0.000000,0.000182,1.000000,13.000000,1.000000,0.000000,0.004478,0.042769,0.055046,0.123080,0.132402,0.000000,0.000000
8.7700,-0.00476,0.13319,0.47633,1.00000,-0.00039,-0.00008,0.00038,0.00460,0.12163,0.32537,0.32501,0.00083,0.12503,1,0.05616,0.00083,0.034701,0.00016,-0.0485,-0.0003,0.0100,-0.6689,0.0112,-0.1688,-0.5006,0,0.04900,0.01900,0.1162,0.0000,-0.003600,0.152168,0.0634,-4.2393,62.2468,0.0764,-4.3265,62.0980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008800,0.005488,62.2335,-0.008581,0.005472,62.0980,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00456,-0.12504,-0.40480,0.75520,-0.35081,0.12272,0.02888,-0.15423,-0.62956,1.15349,-0.35117,0.12777,0.01394,0.00297,0.01309,0.00213,0.11889,2.95791,-0.19789,-2.38388,-0.56219,-0.19752,-0.06361,-0.23416,-0.27705,0.49771,0.00042,-0.07023,-0.01580,-0.00407,-0.01673,-0.00369,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004215,0.124853,0.004187,0.125033,0.004187,0.144328,0.004271,0.143786,0.000000,0.000183,1.000000,13.000000,1.000000,0.000000,0.004467,0.043198,0.055166,0.122942,0.130111,0.000000,0.000000
8.7750,-0.00480,0.13313,0.47628,1.00000,-0.00037,-0.00004,0.00036,0.00459,0.12170,0.32536,0.32501,0.00079,0.12450,1,0.05653,0.00079,0.034702,0.00017,-0.0488,-0.0003,0.0097,-0.6664,0.0122,-0.1473,-0.5619,0,0.04900,0.01900,0.1156,0.0000,-0.003884,0.152258,0.0612,-4.2236,62.2533,0.0767,-4.3028,62.0685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009011,0.005540,62.2398,-0.008864,0.005549,62.0685,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00446,-0.12484,-0.40581,0.75658,-0.35133,0.12241,0.02854,-0.15266,-0.63462,1.16144,-0.35152,0.12540,0.01413,0.00287,0.01341,0.00212,0.12082,2.94948,-0.20265,-2.40683,-0.57282,-0.20364,-0.06758,-0.22780,-0.24621,0.44904,-0.00184,-0.07143,-0.01769,-0.00562,-0.01889,-0.00399,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004215,0.124314,0.004187,0.124496,0.004187,0.144328,0.004273,0.143783,0.000000,0.000184,1.000000,13.000000,1.000000,0.000000,0.004455,0.043629,0.055206,0.122718,0.127773,0.000000,0.000000
8.7800,-0.00484,0.13304,0.47624,1.00000,-0.00036,-0.00000,0.00034,0.00458,0.12177,0.32535,0.32501,0.00075,0.12394,1,0.05683,0.00075,0.034703,0.00017,-0.0490,-0.0003,0.0093,-0.6645,0.0142,-0.1490,-0.6145,0,0.04900,0.01900,0.1153,0.0000,-0.004112,0.152330,0.0589,-4.2117,62.2659,0.0788,-4.2923,62.0555,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009180,0.005557,62.2522,-0.009092,0.005610,62.0555,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00436,-0.12456,-0.40666,0.75770,-0.35175,0.12204,0.02810,-0.15094,-0.63876,1.16788,-0.35194,0.12298,0.01428,0.00278,0.01367,0.00211,0.12220,2.94292,-0.20476,-2.42795,-0.58054,-0.20739,-0.07125,-0.22208,-0.21522,0.39977,-0.00418,-0.07250,-0.01945,-0.00592,-0.02102,-0.00427,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004216,0.123762,0.004187,0.123944,0.004187,0.144328,0.004274,0.143782,0.000000,0.000184,1.000000,13.000000,1.000000,0.000000,0.004444,0.044059,0.055166,0.122414,0.125395,0.000000,0.000000
8.7850,-0.00487,0.13293,0.47622,1.00000,-0.00034,0.00004,0.00032,0.00457,0.12181,0.32535,0.32501,0.00071,0.12338,1,0.05703,0.00071,0.034704,0.00017,-0.0492,-0.0003,0.0089,-0.6631,0.0157,-0.1514,-0.6616,0,0.04900,0.01900,0.1151,0.0000,-0.004291,0.152365,0.0565,-4.2030,62.2753,0.0802,-4.2854,62.0611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009304,0.005555,62.2613,-0.009272,0.005634,62.0611,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00426,-0.12421,-0.40733,0.75856,-0.35207,0.12158,0.02756,-0.14906,-0.64195,1.17277,-0.35242,0.12053,0.01439,0.00267,0.01387,0.00208,0.12315,2.93749,-0.20438,-2.44627,-0.58519,-0.20966,-0.07455,-0.21692,-0.18431,0.35029,-0.00658,-0.07345,-0.02110,-0.00616,-0.02301,-0.00453,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004217,0.123194,0.004187,0.123376,0.004187,0.144328,0.004277,0.143781,0.000000,0.000185,1.000000,13.000000,1.000000,0.000000,0.004432,0.044489,0.055046,0.122035,0.122981,0.000000,0.000000
8.7900,-0.00489,0.13280,0.47621,1.00000,-0.00032,0.00008,0.00030,0.00456,0.12184,0.32534,0.32501,0.00068,0.12279,1,0.05714,0.00068,0.034705,0.00017,-0.0493,-0.0003,0.0085,-0.6623,0.0167,-0.1540,-0.7030,0,0.04900,0.01900,0.1150,0.0000,-0.004424,0.152378,0.0541,-4.1975,62.2814,0.0810,-4.2808,62.0682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009385,0.005532,62.2672,-0.009404,0.005636,62.0682,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00415,-0.12378,-0.40783,0.75913,-0.35229,0.12107,0.02693,-0.14703,-0.64416,1.17608,-0.35298,0.11806,0.01446,0.00256,0.01401,0.00205,0.12370,2.93325,-0.20169,-2.46172,-0.58694,-0.21044,-0.07744,-0.21234,-0.15364,0.30087,-0.00899,-0.07430,-0.02264,-0.00638,-0.02485,-0.00477,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004218,0.122610,0.004187,0.122792,0.004187,0.144328,0.004280,0.143780,0.000000,0.000185,1.000000,13.000000,1.000000,0.000000,0.004421,0.044917,0.054846,0.121585,0.120535,0.000000,0.000000
8.7950,-0.00490,0.13265,0.47622,1.00000,-0.00030,0.00012,0.00027,0.00455,0.12185,0.32533,0.32501,0.00064,0.12219,1,0.05717,0.00064,0.034706,0.00017,-0.0493,-0.0003,0.0082,-0.6619,0.0172,-0.1571,-0.7390,0,0.04900,0.01900,0.1149,0.0000,-0.004512,0.152370,0.0517,-4.1953,62.2846,0.0814,-4.2786,62.0766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009424,0.005487,62.2701,-0.009492,0.005616,62.0766,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00403,-0.12328,-0.40814,0.75941,-0.35239,0.12048,0.02621,-0.14486,-0.64539,1.17780,-0.35360,0.11556,0.01448,0.00245,0.01409,0.00202,0.12388,2.93028,-0.19681,-2.47425,-0.58590,-0.20968,-0.07993,-0.20838,-0.12334,0.25178,-0.01138,-0.07505,-0.02409,-0.00657,-0.02654,-0.00498,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004219,0.122010,0.004187,0.122193,0.004187,0.144328,0.004283,0.143780,0.000000,0.000185,1.000000,13.000000,1.000000,0.000000,0.004409,0.045343,0.054569,0.121065,0.118060,0.000000,0.000000
8.8000,-0.00490,0.13248,0.47624,1.00000,-0.00029,0.00017,0.00025,0.00454,0.12184,0.32533,0.32501,0.00061,0.12158,1,0.05710,0.00061,0.034706,0.00016,-0.0493,-0.0003,0.0078,-0.6621,0.0172,-0.1608,-0.7696,0,0.04900,0.01900,0.1149,0.0000,-0.004555,0.152338,0.0492,-4.1963,62.2851,0.0812,-4.2789,62.0862,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009422,0.005420,62.2704,-0.009535,0.005574,62.0862,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00392,-0.12270,-0.40826,0.75938,-0.35238,0.11983,0.02540,-0.14255,-0.64561,1.17792,-0.35430,0.11304,0.01445,0.00233,0.01411,0.00197,0.12368,2.92864,-0.18989,-2.48379,-0.58219,-0.20737,-0.08199,-0.20503,-0.09358,0.20326,-0.01373,-0.07571,-0.02542,-0.00675,-0.02807,-0.00517,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004220,0.121393,0.004187,0.121576,0.004187,0.144328,0.004287,0.143780,0.000000,0.000186,1.000000,13.000000,1.000000,0.000000,0.004398,0.045766,0.054216,0.120479,0.115562,0.000000,0.000000
8.8050,-0.00489,0.13229,0.47628,1.00000,-0.00027,0.00021,0.00023,0.00454,0.12182,0.32532,0.32501,0.00057,0.12094,1,0.05694,0.00057,0.034707,0.00016,-0.0493,-0.0003,0.0074,-0.6628,0.0169,-0.1651,-0.7948,0,0.04900,0.01900,0.1150,0.0000,-0.004556,0.152282,0.0469,-4.2007,62.2830,0.0807,-4.2818,62.0970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009381,0.005330,62.2681,-0.009535,0.005508,62.0970,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00380,-0.12205,-0.40819,0.75904,-0.35224,0.11911,0.02451,-0.14011,-0.64484,1.17643,-0.35507,0.11050,0.01438,0.00220,0.01407,0.00192,0.12312,2.92835,-0.18100,-2.49027,-0.57591,-0.20350,-0.08363,-0.20231,-0.06451,0.15552,-0.01601,-0.07627,-0.02664,-0.00690,-0.02946,-0.00534,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004221,0.120760,0.004187,0.120942,0.004187,0.144328,0.004291,0.143780,0.000000,0.000186,1.000000,13.000000,1.000000,0.000000,0.004387,0.046186,0.053791,0.119827,0.113042,0.000000,0.000000
8.8100,-0.00487,0.13208,0.47633,1.00000,-0.00025,0.00026,0.00020,0.00453,0.12178,0.32531,0.32501,0.00054,0.12029,1,0.05669,0.00054,0.034708,0.00015,-0.0493,-0.0003,0.0070,-0.6640,0.0162,-0.1701,-0.8149,0,0.04900,0.01900,0.1151,0.0000,-0.004514,0.152204,0.0446,-4.2083,62.2785,0.0798,-4.2875,62.1090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009299,0.005218,62.2634,-0.009493,0.005419,62.1090,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00369,-0.12132,-0.40792,0.75840,-0.35199,0.11834,0.02354,-0.13754,-0.64306,1.17335,-0.35591,0.10795,0.01427,0.00207,0.01397,0.00186,0.12221,2.92942,-0.17024,-2.49360,-0.56714,-0.19809,-0.08483,-0.20023,-0.03628,0.10877,-0.01818,-0.07675,-0.02774,-0.00703,-0.03070,-0.00548,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004222,0.120109,0.004187,0.120291,0.004187,0.144328,0.004294,0.143781,0.000000,0.000186,1.000000,13.000000,1.000000,0.000000,0.004376,0.046602,0.053296,0.119113,0.110505,0.000000,0.000000
8.8150,-0.00484,0.13186,0.47640,1.00000,-0.00023,0.00030,0.00018,0.00452,0.12173,0.32531,0.32501,0.00052,0.11962,1,0.05636,0.00052,0.034709,0.00015,-0.0492,-0.0003,0.0067,-0.6657,0.0152,-0.1759,-0.8300,0,0.04900,0.01900,0.1153,0.0000,-0.004431,0.152101,0.0424,-4.2193,62.2718,0.0785,-4.2959,62.1221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009178,0.005084,62.2566,-0.009410,0.005307,62.1221,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00357,-0.12052,-0.40746,0.75746,-0.35162,0.11750,0.02251,-0.13485,-0.64029,1.16868,-0.35682,0.10539,0.01411,0.00194,0.01382,0.00179,0.12096,2.93186,-0.15767,-2.49370,-0.55593,-0.19116,-0.08560,-0.19878,-0.00904,0.06320,-0.02022,-0.07714,-0.02872,-0.00713,-0.03178,-0.00560,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004223,0.119440,0.004187,0.119622,0.004187,0.144328,0.004297,0.143782,0.000000,0.000186,1.000000,13.000000,1.000000,0.000000,0.004365,0.047012,0.052737,0.118335,0.107953,0.000000,0.000000
8.8200,-0.00480,0.13161,0.47648,1.00000,-0.00022,0.00034,0.00016,0.00451,0.12165,0.32530,0.32501,0.00060,0.11893,1,0.05593,0.00060,0.034709,0.00014,-0.0491,-0.0003,0.0064,-0.6680,0.0138,-0.1822,-0.8401,0,0.04900,0.01900,0.1156,0.0000,-0.004306,0.151976,0.0403,-4.2337,62.2631,0.0770,-4.3071,62.1363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.009017,0.004928,62.2478,-0.009285,0.005171,62.1363,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00346,-0.11964,-0.40680,0.75621,-0.35113,0.11660,0.02141,-0.13205,-0.63653,1.16245,-0.35781,0.10282,0.01391,0.00180,0.01362,0.00172,0.11935,2.93565,-0.14334,-2.49047,-0.54232,-0.18275,-0.08593,-0.19794,0.01703,0.01897,-0.02210,-0.07745,-0.02956,-0.00721,-0.03270,-0.00569,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004224,0.118752,0.004187,0.118934,0.004187,0.144328,0.004300,0.143784,0.000000,0.000185,1.000000,13.000000,1.000000,0.000000,0.004354,0.047417,0.052117,0.117497,0.105391,0.000000,0.000000
8.8250,-0.00475,0.13133,0.47657,1.00000,-0.00020,0.00039,0.00013,0.00450,0.12156,0.32529,0.32501,0.00069,0.11823,1,0.05543,0.00069,0.034710,0.00014,-0.0491,-0.0003,0.0060,-0.6708,0.0121,-0.1892,-0.8456,0,0.04900,0.01900,0.1159,0.0000,-0.004141,0.151828,0.0383,-4.2514,62.2525,0.0752,-4.3214,62.1514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008816,0.004750,62.2372,-0.009119,0.005013,62.1514,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00334,-0.11869,-0.40596,0.75467,-0.35054,0.11564,0.02026,-0.12915,-0.63181,1.15468,-0.35886,0.10024,0.01367,0.00165,0.01337,0.00164,0.11739,2.94075,-0.12725,-2.48382,-0.52635,-0.17289,-0.08583,-0.19771,0.04180,-0.02377,-0.02379,-0.07767,-0.03026,-0.00725,-0.03345,-0.00575,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004225,0.118046,0.004187,0.118226,0.004187,0.144328,0.004303,0.143787,0.000000,0.000185,1.000000,13.000000,1.000000,0.000000,0.004343,0.047816,0.051441,0.116599,0.102820,0.000000,0.000000
8.8300,-0.00470,0.13104,0.47668,1.00000,-0.00018,0.00043,0.00011,0.00450,0.12146,0.32529,0.32501,0.00077,0.11750,1,0.05485,0.00077,0.034711,0.00013,-0.0490,-0.0003,0.0057,-0.6741,0.0102,-0.1968,-0.8463,0,0.04900,0.01900,0.1164,0.0000,-0.003933,0.151659,0.0363,-4.2725,62.2402,0.0732,-4.3386,62.1673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008574,0.004552,62.2250,-0.008911,0.004833,62.1673,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00323,-0.11767,-0.40493,0.75286,-0.34984,0.11462,0.01905,-0.12616,-0.62615,1.14540,-0.35997,0.09766,0.01339,0.00151,0.01306,0.00156,0.11506,2.94712,-0.10944,-2.47365,-0.50801,-0.16165,-0.08531,-0.19806,0.06510,-0.06488,-0.02526,-0.07781,-0.03080,-0.00727,-0.03402,-0.00579,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004226,0.117320,0.004187,0.117499,0.004187,0.144328,0.004306,0.143790,0.000000,0.000184,1.000000,13.000000,1.000000,0.000000,0.004333,0.048208,0.050715,0.115641,0.100243,0.000000,0.000000
8.8350,-0.00463,0.13073,0.47680,1.00000,-0.00017,0.00047,0.00009,0.00449,0.12133,0.32528,0.32501,0.00086,0.11675,1,0.05419,0.00086,0.034711,0.00013,-0.0490,-0.0003,0.0054,-0.6780,0.0080,-0.2047,-0.8426,0,0.04900,0.01900,0.1169,0.0000,-0.003684,0.151468,0.0345,-4.2970,62.2264,0.0711,-4.3589,62.1840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.008291,0.004334,62.2113,-0.008662,0.004633,62.1840,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00311,-0.11657,-0.40373,0.75079,-0.34904,0.11355,0.01781,-0.12308,-0.61956,1.13466,-0.36113,0.09509,0.01306,0.00136,0.01271,0.00147,0.11236,2.95471,-0.08987,-2.45986,-0.48731,-0.14910,-0.08437,-0.19896,0.08677,-0.10422,-0.02649,-0.07786,-0.03118,-0.00726,-0.03441,-0.00580,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004227,0.116574,0.004187,0.116752,0.004187,0.144328,0.004308,0.143794,0.000000,0.000182,1.000000,13.000000,1.000000,0.000000,0.004323,0.048592,0.049945,0.114623,0.097665,0.000000,0.000000
8.8400,-0.00455,0.13040,0.47693,1.00000,-0.00015,0.00051,0.00007,0.00448,0.12119,0.32528,0.32501,0.00094,0.11598,1,0.05347,0.00094,0.034712,0.00012,-0.0489,-0.0003,0.0052,-0.6824,0.0056,-0.2130,-0.8345,0,0.04900,0.01900,0.1175,0.0000,-0.003393,0.151258,0.0328,-4.3249,62.2114,0.0688,-4.3824,62.2013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.007965,0.004098,62.1964,-0.008370,0.004412,62.2013,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00301,-0.11540,-0.40237,0.74847,-0.34816,0.11241,0.01654,-0.11993,-0.61210,1.12250,-0.36233,0.09251,0.01270,0.00120,0.01232,0.00138,0.10925,2.96345,-0.06853,-2.44234,-0.46421,-0.13530,-0.08304,-0.20039,0.10665,-0.14169,-0.02745,-0.07783,-0.03138,-0.00722,-0.03460,-0.00578,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004228,0.115808,0.004187,0.115984,0.004187,0.144328,0.004310,0.143799,0.000000,0.000181,1.000000,13.000000,1.000000,0.000000,0.004312,0.048967,0.049137,0.113546,0.095087,0.000000,0.000000
8.8450,-0.00447,0.13005,0.47707,1.00000,-0.00013,0.00054,0.00005,0.00447,0.12103,0.32527,0.32501,0.00101,0.11519,1,0.05268,0.00101,0.034712,0.00012,-0.0488,-0.0003,0.0049,-0.6873,0.0031,-0.2214,-0.8221,0,0.04900,0.01900,0.1181,0.0000,-0.003058,0.151029,0.0312,-4.3562,62.1952,0.0664,-4.4092,62.2190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.007595,0.003844,62.1804,-0.008034,0.004173,62.2190,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00290,-0.11416,-0.40086,0.74594,-0.34720,0.11122,0.01525,-0.11671,-0.60378,1.10899,-0.36358,0.08994,0.01230,0.00105,0.01188,0.00128,0.10572,2.97326,-0.04537,-2.42098,-0.43868,-0.12034,-0.08131,-0.20231,0.12457,-0.17716,-0.02812,-0.07771,-0.03138,-0.00714,-0.03458,-0.00572,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004228,0.115020,0.004187,0.115195,0.004187,0.144328,0.004311,0.143804,0.000000,0.000179,1.000000,13.000000,1.000000,0.000000,0.004303,0.049333,0.048296,0.112410,0.092512,0.000000,0.000000
