t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.6720,-0.06046,0.00078,0.45013,0.98890,-0.10018,-0.05942,0.09227,0.01055,0.02441,0.44879,0.68452,0.22772,0.00007,2,0.05229,0.22772,1,0.08500,0.03000,0.4330,0.3260,0.121061,0.115832,112.2164,-76.2935,142.4350,77.1013,-45.1659,343.9118,-26.5354,-94.8810,158.2187,78.2010,-12.7690,405.1242,-0.085009,-0.030005,150.0008,0.085364,-0.016458,343.9118,-0.085009,0.030009,150.0008,0.085721,0.004293,405.1242,-1.16966,-0.01548,-0.23697,2.25909,-0.90586,-0.01750,-0.98785,0.05262,-0.23113,2.14091,-0.90657,-0.03008,-0.13167,0.28324,-0.10904,0.27311,88.00033,7.37074,-22.05430,-25.59673,-6.64119,7.28131,88.00032,0.90396,-8.12130,-41.17054,-10.17076,-1.38377,-25.00047,25.00047,-25.00047,24.83830,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6730,-0.06052,0.00097,0.44978,0.98867,-0.10040,-0.06204,0.09275,0.01037,0.02445,0.44844,0.68452,0.22997,0.00007,2,0.05244,0.22997,1,0.08500,0.03000,0.4294,0.3305,0.122821,0.102413,51.0872,-84.7722,146.9527,77.7724,-24.1658,316.0994,-51.6757,-98.7631,162.1004,79.8605,-12.7117,407.8348,-0.085010,-0.030010,150.0010,0.085368,-0.030026,316.0994,-0.085010,0.030010,150.0010,0.085726,0.004283,407.8348,-1.16384,-0.01793,-0.23909,2.26136,-0.90678,-0.01805,-0.98107,0.05022,-0.23351,2.14230,-0.90775,-0.03088,-0.14047,0.29779,-0.11487,0.29203,88.00033,7.37074,-22.05430,-25.59673,-6.64119,7.28131,88.00032,0.90396,-8.12130,-41.17054,-10.17076,-1.38377,-25.00047,25.00047,-25.00047,24.83830,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6740,-0.06057,0.00117,0.44946,0.98842,-0.10065,-0.06478,0.09330,0.01019,0.02450,0.44811,0.68452,0.23236,0.00007,2,0.05260,0.23236,1,0.08500,0.03000,0.4305,0.3357,0.122763,0.102437,-50.0641,-98.1964,154.7924,78.7633,-24.6185,319.4657,-51.7523,-98.5496,162.2041,81.6172,-12.8111,410.2138,-0.085004,-0.030005,150.0005,0.085375,-0.030027,319.4657,-0.085004,0.030005,150.0005,0.085733,0.004272,410.2138,-1.15766,-0.02052,-0.24139,2.26357,-0.90772,-0.01888,-0.97386,0.04771,-0.23604,2.14361,-0.90896,-0.03172,-0.14964,0.31296,-0.12108,0.31193,88.00033,7.37074,-22.05430,-25.59673,-6.64119,7.28131,88.00032,0.90396,-8.12130,-41.17054,-10.17076,-1.38377,-25.00047,25.00047,-25.00047,24.83830,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6750,-0.06062,0.00136,0.44912,0.98816,-0.10090,-0.06745,0.09383,0.01001,0.02454,0.44778,0.68452,0.23490,0.00007,2,0.05278,0.23490,1,0.08500,0.03000,0.4320,0.3408,0.122710,0.102463,112.2972,-77.1140,141.9253,79.7677,-25.0623,322.5876,64.7323,-80.3373,144.2721,83.3186,-12.9174,412.3336,-0.085000,0.030000,150.0000,0.085382,-0.030027,322.5876,-0.085000,0.030000,150.0000,0.085739,0.004269,412.3336,-1.15173,-0.02297,-0.24361,2.26583,-0.90852,-0.01980,-0.96693,0.04535,-0.23845,2.14500,-0.91002,-0.03243,-0.15802,0.32646,-0.12669,0.33014,-9.22212,3.38516,8.12291,-24.49273,9.72848,1.94317,-10.82869,2.61129,8.37841,-20.71596,10.31426,2.16266,10.25459,-15.67376,10.10924,-15.73145,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6760,-0.06066,0.00154,0.44877,0.98791,-0.10115,-0.07006,0.09433,0.00984,0.02458,0.44746,0.68452,0.23740,0.00007,2,0.05297,0.23740,1,0.08500,0.03000,0.4993,0.2830,0.122670,0.102484,112.3403,-77.3244,141.7766,-37.9749,39.1298,182.0058,49.4199,-82.7721,146.6041,-6.6811,32.7243,196.7080,-0.085000,0.030000,150.0000,0.085389,-0.030027,182.0058,-0.085000,0.030000,150.0000,0.085753,-0.012491,196.7080,-1.14603,-0.02529,-0.24575,2.26811,-0.90920,-0.02078,-0.96028,0.04313,-0.24075,2.14646,-0.91093,-0.03301,-0.16561,0.33835,-0.13172,0.34671,-9.30213,3.13992,7.99114,-24.59890,9.46929,2.13724,-10.91810,2.34763,8.17981,-20.87416,10.01822,1.89870,10.34092,-15.86733,10.16380,-16.00258,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6770,-0.06070,0.00172,0.44841,0.98765,-0.10140,-0.07260,0.09480,0.00966,0.02463,0.44713,0.68452,0.23988,0.00007,2,0.05317,0.23988,1,0.08500,0.03000,0.5173,0.2947,0.122643,0.102502,-64.8863,-99.6073,156.3214,-40.5909,37.7922,178.6930,-51.8677,-97.9323,162.5409,-10.7985,31.6460,189.1359,-0.085005,-0.030005,150.0005,0.085397,-0.030026,178.6930,-0.085005,0.030005,150.0005,0.085762,-0.011652,189.1359,-1.14055,-0.02749,-0.24780,2.27044,-0.90976,-0.02179,-0.95388,0.04104,-0.24295,2.14797,-0.91170,-0.03348,-0.17242,0.34873,-0.13620,0.36168,-9.37908,2.90629,7.85902,-24.69923,9.22832,2.26961,-11.00428,2.09838,7.99267,-21.01917,9.73839,1.66077,10.41829,-16.03750,10.21174,-16.24917,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6780,-0.06073,0.00190,0.44805,0.98740,-0.10166,-0.07509,0.09525,0.00948,0.02468,0.44681,0.68452,0.24234,0.00007,2,0.05338,0.24234,1,0.08500,0.03000,0.4340,0.3099,0.120948,0.116243,-23.4098,-94.3275,152.9714,-42.1954,26.2340,190.8003,-51.8494,-97.7562,162.6525,-14.5881,30.5372,182.0238,-0.085004,-0.030004,150.0004,0.085408,-0.016197,190.8003,-0.085004,0.030004,150.0004,0.085771,-0.010980,182.0238,-1.13529,-0.02957,-0.24977,2.27281,-0.91021,-0.02268,-0.94773,0.03906,-0.24505,2.14953,-0.91234,-0.03386,-0.17847,0.35767,-0.14015,0.37513,-9.45310,2.68364,7.72791,-24.79332,9.00406,2.35466,-11.08739,1.86247,7.81621,-21.15192,9.47429,1.44680,10.48673,-16.18557,9.20221,-16.47194,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6790,-0.06076,0.00208,0.44767,0.98714,-0.10192,-0.07752,0.09568,0.00930,0.02473,0.44649,0.68452,0.24476,0.00007,2,0.05359,0.24476,1,0.08500,0.03000,0.4654,0.4214,0.121054,0.115514,17.0081,-89.3507,149.5701,-44.5822,26.0950,184.9777,-51.8061,-97.5934,162.7639,-31.2485,-4.4288,124.8376,-0.085004,-0.030004,150.0004,0.085416,-0.016945,184.9777,-0.085004,0.030004,150.0004,0.085764,0.030025,124.8376,-1.13025,-0.03153,-0.25165,2.27522,-0.91058,-0.02345,-0.94178,0.03721,-0.24703,2.15110,-0.91284,-0.03375,-0.18377,0.36524,-0.14363,0.38710,-9.52417,2.45476,7.56782,-24.92383,8.80827,2.10907,-11.16756,1.63252,7.65457,-21.27093,9.22536,1.25801,10.54632,-16.31271,8.20275,-16.67188,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6800,-0.06079,0.00225,0.44729,0.98688,-0.10218,-0.07990,0.09609,0.00912,0.02478,0.44617,0.68452,0.24716,0.00007,2,0.05379,0.24716,1,0.08500,0.03000,0.4962,0.4443,0.120977,0.116337,56.2264,-84.6718,146.1278,-46.9730,25.3559,179.3037,-51.7347,-97.4966,162.8445,-32.9326,-2.8012,123.9705,-0.085004,-0.030004,150.0004,0.085425,-0.016127,179.3037,-0.085004,0.030004,150.0004,0.085774,0.030023,123.9705,-1.12540,-0.03337,-0.25345,2.27767,-0.91085,-0.02411,-0.93603,0.03547,-0.24890,2.15267,-0.91321,-0.03328,-0.18834,0.37152,-0.14667,0.39767,-9.59241,2.23758,7.42215,-25.04165,8.62345,1.89072,-11.24521,1.41355,7.43382,-21.29506,8.94204,0.29296,10.59716,-16.42006,7.27415,-16.84994,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6810,-0.06082,0.00242,0.44690,0.98663,-0.10244,-0.08222,0.09648,0.00893,0.02483,0.44585,0.68452,0.24953,0.00007,2,0.05401,0.24953,1,0.08500,0.03000,0.5263,0.3665,0.120908,0.117160,81.8074,-81.7311,143.7638,-49.1291,24.6208,174.0310,-51.6400,-97.4523,162.9030,-22.7564,29.4260,169.1669,-0.085010,-0.030010,150.0010,0.085435,-0.015309,174.0310,-0.085010,0.030010,150.0010,0.085796,-0.005412,169.1669,-1.12075,-0.03511,-0.25517,2.28016,-0.91104,-0.02469,-0.93049,0.03383,-0.25070,2.15429,-0.91347,-0.03282,-0.19222,0.37658,-0.14930,0.40690,-9.34599,2.02879,7.28494,-25.14848,8.44929,1.69552,-11.32043,1.20833,7.24365,-21.32871,8.68736,-0.45200,9.78411,-16.50871,6.41607,-17.00709,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6820,-0.06085,0.00258,0.44651,0.98637,-0.10271,-0.08450,0.09685,0.00875,0.02488,0.44552,0.68452,0.25187,0.00007,2,0.05423,0.25187,1,0.08500,0.03000,0.5517,0.3786,0.120853,0.117909,103.2496,-79.3494,141.6773,-50.7862,23.9519,169.6266,-51.5266,-97.4047,162.9673,-25.5026,26.8383,163.0014,-0.085009,-0.030010,150.0009,0.085445,-0.014564,169.6266,-0.085009,0.030010,150.0009,0.085804,-0.001276,163.0014,-1.11628,-0.03674,-0.25682,2.28267,-0.91115,-0.02518,-0.92517,0.03229,-0.25244,2.15594,-0.91365,-0.03239,-0.19547,0.38051,-0.15155,0.41484,-9.02456,1.82813,7.15251,-25.24573,8.28612,1.52040,-11.39305,1.01328,7.13086,-21.43220,8.49446,-0.41343,8.44504,-16.57984,5.62025,-17.14418,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6830,-0.06088,0.00274,0.44611,0.98612,-0.10297,-0.08672,0.09721,0.00856,0.02494,0.44520,0.68452,0.25417,0.00007,2,0.05446,0.25417,1,0.08500,0.03000,0.6998,0.4049,0.122637,0.102557,113.1256,-78.3511,140.5870,-53.1349,33.7175,149.8781,-44.6033,-96.4333,161.8928,-28.1407,26.0977,157.9606,-0.085009,-0.030010,150.0009,0.085452,-0.030022,149.8781,-0.085009,0.030010,150.0009,0.085814,-0.001423,157.9606,-1.11198,-0.03829,-0.25841,2.28519,-0.91119,-0.02576,-0.92004,0.03084,-0.25410,2.15763,-0.91374,-0.03197,-0.19816,0.38347,-0.15344,0.42154,-8.71859,1.63798,7.02788,-25.33387,8.13370,1.36394,-11.46322,0.82736,7.02170,-21.52800,8.31333,-0.37970,7.19725,-14.48574,4.87827,-17.26207,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6840,-0.06091,0.00290,0.44570,0.98586,-0.10324,-0.08890,0.09754,0.00837,0.02499,0.44488,0.68452,0.25644,0.00007,2,0.05469,0.25644,1,0.08500,0.03000,0.7180,0.4316,0.122656,0.102561,113.2924,-78.4518,140.3963,-54.0560,33.1809,147.2237,-32.0171,-94.7282,159.8340,-30.5794,25.2837,153.2346,-0.085009,-0.030009,150.0009,0.085462,-0.030022,147.2237,-0.085009,0.004419,150.0009,0.085824,-0.001614,153.2346,-1.10782,-0.03975,-0.25995,2.28770,-0.91115,-0.02641,-0.91511,0.02947,-0.25570,2.15935,-0.91375,-0.03157,-0.20037,0.38562,-0.15500,0.42707,-8.45169,1.47378,6.93782,-25.36463,7.97718,1.54856,-11.53106,0.65851,6.90752,-21.61982,8.14356,-0.35377,6.09312,-12.60135,4.17670,-17.36157,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6850,-0.06094,0.00305,0.44529,0.98561,-0.10350,-0.09103,0.09786,0.00817,0.02505,0.44455,0.68452,0.25868,0.00007,2,0.05493,0.25868,1,0.08500,0.03000,0.7214,0.4586,0.122680,0.102563,113.4670,-78.5300,140.2113,-54.6114,32.1659,146.4191,-25.6214,-93.8850,158.7997,-32.8603,24.4499,148.8449,-0.085009,-0.030009,150.0009,0.085472,-0.030021,146.4191,-0.085009,-0.028808,150.0009,0.085834,-0.001754,148.8449,-1.10382,-0.04113,-0.26142,2.29020,-0.91105,-0.02710,-0.91035,0.02819,-0.25723,2.16110,-0.91369,-0.03118,-0.20216,0.38709,-0.15627,0.43148,-8.19965,1.31807,6.84356,-25.39290,7.83457,1.68681,-11.47305,0.49902,6.79435,-21.70575,7.98468,-0.33204,5.14558,-11.00949,3.52521,-17.44357,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6860,-0.06095,0.00320,0.44491,0.98531,-0.10383,-0.09325,0.09845,0.00797,0.02511,0.44423,0.68452,0.26089,0.00007,2,0.05517,0.26089,0,0.08500,0.03000,0.7265,0.4838,0.122709,0.102565,113.6485,-78.5890,140.0312,-55.1443,31.2666,145.4185,-30.7637,-94.5692,159.7587,-34.8086,23.6486,144.9837,-0.085009,-0.030009,150.0009,0.085483,-0.030019,145.4185,-0.085009,-0.030009,150.0009,0.085845,-0.001865,144.9837,-1.09950,-0.04302,-0.26327,2.29258,-0.91103,-0.02800,-0.90498,0.02655,-0.25911,2.16267,-0.91381,-0.03077,-0.20411,0.38970,-0.15772,0.43540,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6870,-0.06094,0.00334,0.44456,0.98496,-0.10424,-0.09555,0.09929,0.00778,0.02517,0.44391,0.68452,0.26326,0.00007,2,0.05541,0.26326,1,0.08500,0.03000,0.4710,0.1337,0.121310,0.115640,94.4117,-80.7585,141.8470,71.1307,-51.4568,310.6280,-50.7529,-97.1541,163.3593,12.7956,-37.3917,492.7894,-0.085010,-0.030010,150.0010,0.085494,-0.016870,310.6280,-0.085010,0.030010,150.0010,0.085856,-0.011170,492.7894,-1.09489,-0.04539,-0.26545,2.29486,-0.91109,-0.02887,-0.89900,0.02459,-0.26136,2.16405,-0.91410,-0.03033,-0.20619,0.39341,-0.15937,0.43885,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6880,-0.06091,0.00346,0.44425,0.98456,-0.10472,-0.09794,0.10039,0.00759,0.02522,0.44361,0.68452,0.26578,0.00007,2,0.05565,0.26578,1,0.08500,0.03000,0.4775,0.1350,0.121354,0.115532,3.1501,-90.6631,151.1798,74.3006,-50.7386,314.0592,-50.5789,-97.1023,163.4423,17.4464,-36.6276,500.9541,-0.085004,-0.030004,150.0004,0.085503,-0.016985,314.0592,-0.085004,0.030004,150.0004,0.085867,-0.011020,500.9541,-1.08999,-0.04822,-0.26798,2.29705,-0.91124,-0.02972,-0.89243,0.02230,-0.26396,2.16525,-0.91456,-0.02988,-0.20841,0.39816,-0.16122,0.44185,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6890,-0.06086,0.00358,0.44397,0.98411,-0.10528,-0.10041,0.10175,0.00740,0.02527,0.44333,0.68452,0.26845,0.00007,2,0.05590,0.26845,1,0.08500,0.03000,0.4855,0.1383,0.121382,0.115514,114.0522,-78.8021,139.5791,77.7066,-50.2301,317.6657,4.4620,-90.1597,153.6076,22.0754,-35.9704,508.7224,-0.085000,0.030000,150.0000,0.085511,-0.017008,317.6657,-0.085000,0.030000,150.0000,0.085877,-0.010864,508.7224,-1.08480,-0.05153,-0.27085,2.29915,-0.91147,-0.03056,-0.88527,0.01969,-0.26692,2.16627,-0.91515,-0.02941,-0.21074,0.40391,-0.16328,0.44441,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6900,-0.06079,0.00369,0.44372,0.98361,-0.10592,-0.10296,0.10337,0.00721,0.02532,0.44306,0.68452,0.27128,0.00007,2,0.05615,0.27128,1,0.08500,0.03000,0.4944,0.1432,0.121399,0.115551,-65.1872,-98.2078,159.1945,81.2308,-49.8685,321.3531,-52.2624,-97.9438,165.0480,26.6981,-35.3914,516.0990,-0.102930,-0.030459,150.6435,0.085518,-0.016975,321.3531,-0.113725,0.030020,151.0258,0.085887,-0.010702,516.0990,-1.07933,-0.05528,-0.27407,2.30117,-0.91176,-0.03139,-0.87751,0.01679,-0.27025,2.16711,-0.91589,-0.02893,-0.21318,0.41064,-0.16555,0.44657,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6910,-0.06070,0.00379,0.44350,0.98306,-0.10663,-0.10559,0.10523,0.00703,0.02537,0.44280,0.68452,0.27425,0.00007,2,0.05642,0.27425,1,0.08500,0.03000,0.5032,0.1494,0.121414,0.115582,-66.1967,-98.5549,159.9715,84.6762,-49.5558,324.9622,-53.8850,-98.7272,166.4238,31.3289,-34.8677,523.0896,-0.117654,-0.030705,151.1798,0.085525,-0.016946,324.9622,-0.138940,0.030073,151.9394,0.085898,-0.010532,523.0896,-1.07358,-0.05948,-0.27764,2.30312,-0.91212,-0.03222,-0.86917,0.01360,-0.27395,2.16776,-0.91675,-0.02844,-0.21573,0.41829,-0.16803,0.44833,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6920,-0.06059,0.00389,0.44332,0.98245,-0.10744,-0.10831,0.10735,0.00685,0.02541,0.44256,0.68452,0.27736,0.00007,2,0.05670,0.27736,1,0.08500,0.03000,0.5119,0.1566,0.121428,0.115606,-67.1637,-98.8778,160.7074,88.0513,-49.2792,328.4991,-55.5336,-99.5231,167.8434,35.9804,-34.3811,529.7001,-0.131481,-0.030794,151.6915,0.085532,-0.016920,328.4991,-0.164377,0.030182,152.8753,0.085910,-0.010353,529.7001,-1.06754,-0.06411,-0.28156,2.30499,-0.91254,-0.03305,-0.86023,0.01013,-0.27801,2.16824,-0.91772,-0.02793,-0.21838,0.42684,-0.17074,0.44972,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6930,-0.06045,0.00398,0.44317,0.98178,-0.10832,-0.11111,0.10972,0.00667,0.02545,0.44233,0.68452,0.28062,0.00007,2,0.05696,0.28062,1,0.08500,0.03000,0.5195,0.1016,0.121434,0.115702,-68.1507,-99.2106,161.4379,91.3770,-48.6949,332.2070,-57.1814,-100.3277,169.2945,28.0193,7.5997,476.0205,-0.145252,-0.031008,152.2066,0.085538,-0.016818,332.2070,-0.189678,0.030052,153.8245,0.085918,-0.030010,476.0205,-1.06122,-0.06918,-0.28584,2.30680,-0.91301,-0.03388,-0.85068,0.00637,-0.28253,2.16845,-0.91877,-0.02799,-0.22112,0.43626,-0.17367,0.45074,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6940,-0.06029,0.00406,0.44305,0.98104,-0.10929,-0.11399,0.11234,0.00650,0.02549,0.44212,0.68452,0.28400,0.00007,2,0.05722,0.28400,1,0.08500,0.03000,0.5280,0.1142,0.121449,0.115725,-69.0724,-99.5048,162.1177,94.6428,-48.4706,335.6319,-58.8999,-101.0771,170.8695,32.2024,7.8501,483.8003,-0.157839,-0.030955,152.6891,0.085543,-0.016783,335.6319,-0.215713,0.006545,154.8179,0.085929,-0.030009,483.8003,-1.05463,-0.07468,-0.29048,2.30854,-0.91354,-0.03472,-0.84050,0.00234,-0.28749,2.16841,-0.91989,-0.02860,-0.22394,0.44652,-0.17682,0.45142,88.00101,2.52363,-22.55565,-24.81667,-5.69503,7.03817,88.00100,7.86728,-21.04131,-78.80106,-18.10094,8.19790,-25.00140,25.00141,-25.00140,-25.00141,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6950,-0.06014,0.00415,0.44292,0.98031,-0.11025,-0.11683,0.11482,0.00633,0.02553,0.44193,0.68452,0.28751,0.00007,2,0.05749,0.28751,1,0.08500,0.03000,0.5375,0.1930,0.121475,0.115660,-69.8929,-99.7382,162.7284,97.8499,-48.6011,338.7639,-60.6050,-101.7017,172.4545,52.1866,-38.0694,557.7143,-0.168806,-0.030401,153.1247,0.085548,-0.016831,338.7639,-0.234224,0.030211,155.7596,0.085944,-0.009028,557.7143,-1.04821,-0.07976,-0.29490,2.31035,-0.91395,-0.03541,-0.83065,-0.00132,-0.29219,2.16843,-0.92083,-0.02907,-0.22634,0.45545,-0.17975,0.45152,-10.59790,8.69793,13.47403,-24.12172,8.99683,2.18937,-12.47231,6.04899,14.00013,-18.24793,10.29992,1.63753,6.50862,-17.59892,6.82081,-9.17305,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6960,-0.05999,0.00424,0.44278,0.97959,-0.11119,-0.11964,0.11716,0.00616,0.02557,0.44173,0.68452,0.29095,0.00007,2,0.05778,0.29095,1,0.08500,0.03000,0.5788,0.3934,0.121868,0.111905,-69.6519,-99.5840,162.6871,-34.1539,53.2702,182.2249,-59.6063,-101.1711,172.2056,-2.3825,46.4193,196.9274,-0.166196,-0.031714,153.0195,0.085554,-0.020576,182.2249,-0.227053,-0.031360,155.4310,0.085956,-0.013721,196.9274,-1.04195,-0.08443,-0.29912,2.31224,-0.91427,-0.03598,-0.82112,-0.00462,-0.29665,2.16851,-0.92162,-0.02942,-0.22833,0.46310,-0.18248,0.45114,-10.67981,8.74003,13.10643,-24.29805,8.79002,1.92410,-12.57975,5.31929,13.56238,-18.37455,9.97371,1.37929,5.65249,-17.73153,6.39116,-8.02583,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.6970,-0.05985,0.00434,0.44263,0.97887,-0.11213,-0.12241,0.11938,0.00599,0.02561,0.44154,0.68452,0.29431,0.00007,2,0.05808,0.29431,1,0.08500,0.03000,0.6234,0.4232,0.121846,0.112559,-69.2660,-99.3816,162.5911,-39.0252,52.8389,175.6166,-58.5936,-100.6396,171.9426,-8.2651,46.1710,184.7301,-0.162173,-0.032566,152.8645,0.085561,-0.019885,175.6166,-0.219940,-0.032441,155.0950,0.085969,-0.013275,184.7301,-1.03585,-0.08872,-0.30314,2.31419,-0.91449,-0.03644,-0.81190,-0.00758,-0.30089,2.16865,-0.92225,-0.02966,-0.22993,0.46954,-0.18505,0.45033,-10.75931,8.11927,12.75428,-24.46263,8.59348,1.68329,-12.68386,4.61835,13.14666,-18.48805,9.66176,1.14408,4.84205,-17.84522,6.01627,-7.04224,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
