t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
1.8180,B,-0.01173,0.00325,-2.19698,-0.00852,-0.00320,-0.00639,-0.33399,-0.09337,9.47146,-0.454941,0.001221,-0.005962,0.890501,79,30.536,10.118,101,15,31,15,0.00000,-0.00391,-0.13177,6.9020,0.61018,0.60632,-0.03876,4.1560,-1.21323,-1.21683,0.00809,7.6812,0.00000,-0.00078,0.11627,-2.3501,0.61018,0.60923,0.00000,0.8906,-1.21323,-1.21328,0.00000,4.0777,0.00000,-0.00613,-0.06201,10.2416,0.61018,0.61034,0.00775,0.0000,-1.21323,-1.21175,-0.02022,3.0346,0.00000,0.01203,-0.06588,-16.0304,0.61018,0.61219,0.00775,-2.3254,-1.21323,-1.21314,-0.01213,4.8837
1.8200,B,-0.01175,0.00326,-2.19696,-0.01598,0.00213,0.00107,-0.26935,-0.07302,9.41879,-0.454949,0.001220,-0.005971,0.890497,79,30.536,10.084,101,15,31,15,0.00000,-0.00379,0.10076,6.9762,0.61018,0.60635,0.00000,4.1066,-1.21323,-1.21683,0.00809,7.5864,0.00000,-0.00081,0.05038,-2.3501,0.61018,0.60923,0.00388,0.8906,-1.21323,-1.21330,-0.02831,4.0777,0.00000,-0.00613,-0.07363,10.2169,0.61018,0.61031,0.01938,-0.0247,-1.21323,-1.21172,0.03033,3.1294,0.00000,0.01212,0.08914,-16.2283,0.61018,0.61219,0.06201,-2.1028,-1.21323,-1.21315,-0.03235,4.8837
1.8220,B,-0.01175,0.00324,-2.19695,-0.01278,-0.00959,-0.00213,-0.26935,-0.07302,9.41879,-0.454953,0.001231,-0.005968,0.890495,79,30.536,10.049,101,15,31,15,0.00000,-0.00388,-0.05426,6.8772,0.61018,0.60632,-0.02713,4.2055,-1.21323,-1.21682,0.03033,7.6812,0.00000,-0.00084,0.07363,-2.4986,0.61018,0.60926,0.02325,0.6432,-1.21323,-1.21330,-0.02224,4.1251,0.00000,-0.00610,-0.00775,10.4148,0.61018,0.61028,-0.10076,0.0247,-1.21323,-1.21175,-0.01011,3.1294,0.00000,0.01212,0.05813,-16.2283,0.61018,0.61219,0.03488,-2.3501,-1.21323,-1.21315,-0.03235,4.8837
1.8240,B,-0.01175,0.00324,-2.19693,-0.01491,0.00000,0.01491,-0.26935,-0.07302,9.41879,-0.454966,0.001231,-0.005967,0.890488,79,30.536,10.015,101,15,31,15,0.00000,-0.00382,0.01938,7.0009,0.61018,0.60629,-0.08139,4.2797,-1.21323,-1.21682,0.02426,7.6338,0.00000,-0.00084,-0.01938,-2.4244,0.61018,0.60926,0.02325,0.6432,-1.21323,-1.21328,0.02629,4.0777,0.00000,-0.00607,0.03100,10.3406,0.61018,0.61031,-0.03488,0.0000,-1.21323,-1.21172,0.04448,3.0820,0.00000,0.01212,0.07751,-16.1541,0.61018,0.61216,0.02325,-2.0780,-1.21323,-1.21314,-0.00404,4.8363
1.8260,B,-0.01177,0.00325,-2.19691,-0.01917,-0.00426,0.00852,-0.22625,-0.02753,9.49181,-0.454973,0.001232,-0.005978,0.890484,79,30.536,10.118,101,15,31,15,0.00000,-0.00385,-0.00775,6.9267,0.61018,0.60629,-0.08139,4.2797,-1.21323,-1.21685,-0.03033,7.6338,0.00000,-0.00081,0.06588,-2.4491,0.61018,0.60926,0.02325,0.6432,-1.21323,-1.21330,-0.02022,4.1251,0.00000,-0.00607,0.03876,10.4148,0.61018,0.61028,0.00388,0.0000,-1.21323,-1.21173,0.02022,3.0820,0.00000,0.01209,0.03100,-16.1788,0.61018,0.61216,0.01550,-2.3501,-1.21323,-1.21312,0.01820,4.8837
1.8280,B,-0.01176,0.00325,-2.19690,-0.01065,0.00213,-0.00320,-0.22625,-0.02753,9.49181,-0.454977,0.001230,-0.005977,0.890482,79,30.544,10.015,101,15,31,15,0.00000,-0.00382,0.02713,6.8278,0.61018,0.60635,-0.01163,3.9829,-1.21323,-1.21682,0.03235,7.5864,0.00000,-0.00084,0.01163,-2.4491,0.61018,0.60923,0.03100,0.8906,-1.21323,-1.21328,0.00809,4.2199,0.00000,-0.00613,-0.05426,10.3159,0.61018,0.61028,-0.10076,0.0742,-1.21323,-1.21173,0.02022,3.1294,0.00000,0.01200,-0.13177,-16.1788,0.61018,0.61210,-0.07751,-2.0285,-1.21323,-1.21312,0.01213,4.8363
1.8300,B,-0.01178,0.00327,-2.19687,-0.02770,0.00533,0.00852,-0.22505,-0.14006,9.52653,-0.454989,0.001226,-0.005990,0.890476,79,30.544,10.049,101,15,31,15,0.00000,-0.00385,0.01550,7.1246,0.61018,0.60638,-0.06201,4.0571,-1.21323,-1.21683,-0.00404,7.7761,0.00000,-0.00078,0.11239,-2.4491,0.61018,0.60926,0.05426,0.7916,-1.21323,-1.21328,0.00607,4.1251,0.00000,-0.00613,-0.09689,10.3159,0.61018,0.61028,-0.08914,0.0495,-1.21323,-1.21173,0.00809,3.1294,0.00000,0.01200,-0.15115,-16.2283,0.61018,0.61219,0.05426,-2.3501,-1.21323,-1.21314,-0.01618,4.8363
1.8320,B,-0.01177,0.00326,-2.19683,-0.00852,0.00852,0.02450,-0.22505,-0.14006,9.52653,-0.455007,0.001225,-0.005984,0.890467,79,30.536,10.084,101,15,31,15,0.00000,-0.00382,0.03100,6.8278,0.61018,0.60635,0.03488,4.0571,-1.21323,-1.21682,0.03235,7.5864,0.00000,-0.00087,-0.00775,-2.3007,0.61018,0.60923,0.00000,0.8411,-1.21323,-1.21326,0.03842,4.2199,0.00000,-0.00604,0.08139,10.3406,0.61018,0.61034,0.01938,0.0247,-1.21323,-1.21173,0.00809,3.0346,0.00000,0.01212,0.06201,-16.4510,0.61018,0.61216,0.03488,-2.1275,-1.21323,-1.21315,-0.03437,4.8363
1.8340,B,-0.01177,0.00326,-2.19679,-0.00533,-0.00533,0.01598,-0.22505,-0.14006,9.52653,-0.455024,0.001227,-0.005983,0.890458,79,30.544,10.118,101,15,31,15,0.00000,-0.00385,0.03100,7.0999,0.61018,0.60632,-0.05426,4.2055,-1.21323,-1.21683,-0.00809,7.6338,0.00000,-0.00084,0.01938,-2.4491,0.61018,0.60920,-0.00775,0.8906,-1.21323,-1.21328,0.00809,4.2199,0.00000,-0.00607,0.03488,10.3901,0.61018,0.61034,0.01938,0.0495,-1.21323,-1.21173,0.01415,3.0820,0.00000,0.01209,0.01938,-16.3767,0.61018,0.61213,0.00775,-2.2017,-1.21323,-1.21314,-0.01011,4.8363
1.8360,B,-0.01175,0.00328,-2.19678,-0.00107,0.01172,0.00107,-0.23463,-0.11612,9.39365,-0.455032,0.001214,-0.005979,0.890454,79,30.544,10.186,101,15,31,15,0.00000,-0.00388,-0.04263,7.0009,0.61018,0.60635,0.02325,4.2302,-1.21323,-1.21682,0.03640,7.6812,0.00000,-0.00084,-0.00388,-2.4244,0.61018,0.60920,-0.04651,0.8658,-1.21323,-1.21328,0.00000,4.1251,0.00000,-0.00613,-0.10076,10.4396,0.61018,0.61034,0.01550,0.0000,-1.21323,-1.21173,0.01011,3.2242,0.00000,0.01212,0.05038,-16.4510,0.61018,0.61213,0.00775,-2.2017,-1.21323,-1.21315,-0.03235,4.8363
1.8380,B,-0.01175,0.00328,-2.19675,-0.00533,0.00107,0.00959,-0.23463,-0.11612,9.39365,-0.455043,0.001216,-0.005978,0.890449,79,30.536,10.152,101,15,31,15,0.00000,-0.00388,-0.03876,6.9267,0.61018,0.60632,-0.05426,4.1560,-1.21323,-1.21680,0.05459,7.4916,0.00000,-0.00090,-0.03488,-2.2512,0.61018,0.60923,0.05426,0.7669,-1.21323,-1.21328,0.01011,4.1251,0.00000,-0.00607,0.01938,10.3406,0.61018,0.61034,0.01163,0.0000,-1.21323,-1.21173,0.00607,3.1294,0.00000,0.01212,0.07363,-16.3767,0.61018,0.61216,0.04263,-2.2017,-1.21323,-1.21314,-0.00809,4.7889
1.8400,B,-0.01174,0.00326,-2.19674,-0.01065,-0.00320,-0.00213,-0.17597,-0.09337,9.50259,-0.455047,0.001221,-0.005967,0.890447,79,30.544,10.049,101,15,31,15,0.00000,-0.00385,0.01163,7.0009,0.61018,0.60635,0.00000,4.1066,-1.21323,-1.21683,0.00404,7.5864,0.00000,-0.00084,0.03100,-2.3254,0.61018,0.60920,-0.01550,0.7916,-1.21323,-1.21328,-0.03033,4.0777,0.00000,-0.00607,-0.00775,10.2416,0.61018,0.61034,-0.02713,0.0000,-1.21323,-1.21173,0.01213,3.1294,0.00000,0.01203,-0.10464,-16.2531,0.61018,0.61219,0.09301,-2.2017,-1.21323,-1.21315,-0.02426,4.8837
1.8420,B,-0.01174,0.00325,-2.19674,-0.01598,-0.00426,0.00533,-0.17597,-0.09337,9.50259,-0.455048,0.001226,-0.005968,0.890446,79,30.544,10.049,101,15,31,15,0.00000,-0.00385,0.03100,7.0009,0.61018,0.60635,0.00000,4.1808,-1.21323,-1.21683,-0.00202,7.5864,0.00000,-0.00087,-0.00775,-2.4491,0.61018,0.60923,0.05813,0.8906,-1.21323,-1.21328,0.01011,4.2199,0.00000,-0.00610,-0.05426,10.2911,0.61018,0.61028,-0.07751,0.0000,-1.21323,-1.21173,0.01820,3.0346,0.00000,0.01215,0.12402,-16.2778,0.61018,0.61210,-0.01550,-2.1275,-1.21323,-1.21314,-0.00809,4.8363
1.8440,B,-0.01175,0.00325,-2.19673,-0.01385,0.00213,0.00000,-0.17597,-0.09337,9.50259,-0.455055,0.001225,-0.005973,0.890443,79,30.536,10.152,101,15,31,15,0.00000,-0.00385,0.00388,6.9267,0.61018,0.60635,0.00000,4.1808,-1.21323,-1.21680,0.04448,7.5864,0.00000,-0.00084,0.03876,-2.4986,0.61018,0.60920,-0.00775,0.8411,-1.21323,-1.21330,-0.02426,4.2199,0.00000,-0.00610,-0.07363,10.2416,0.61018,0.61031,-0.06588,-0.0495,-1.21323,-1.21173,0.01618,3.1294,0.00000,0.01215,0.10464,-16.3767,0.61018,0.61219,0.10851,-2.3501,-1.21323,-1.21314,-0.00809,4.8837
1.8460,B,-0.01175,0.00328,-2.19669,-0.01598,0.01172,0.01278,-0.30646,-0.14724,9.48343,-0.455070,0.001213,-0.005979,0.890435,79,30.544,10.118,101,15,31,15,0.00000,-0.00388,-0.01550,7.0009,0.61018,0.60638,0.06588,4.1560,-1.21323,-1.21683,0.00404,7.6812,0.00000,-0.00087,-0.00775,-2.3501,0.61018,0.60923,0.05813,0.7916,-1.21323,-1.21328,-0.00404,4.0777,0.00000,-0.00610,-0.06976,10.4148,0.61018,0.61034,-0.00775,0.0742,-1.21323,-1.21175,-0.00809,3.0346,0.00000,0.01215,0.08914,-16.4262,0.61018,0.61216,0.07751,-2.4244,-1.21323,-1.21314,-0.00809,4.8363
1.8480,B,-0.01176,0.00328,-2.19669,-0.01917,0.00533,0.00320,-0.30646,-0.14724,9.48343,-0.455070,0.001216,-0.005982,0.890435,79,30.544,10.015,101,15,31,15,0.00000,-0.00385,0.01163,6.9762,0.61018,0.60635,-0.01938,4.2055,-1.21323,-1.21685,-0.03235,7.5864,0.00000,-0.00087,0.02325,-2.4491,0.61018,0.60917,-0.05038,0.8658,-1.21323,-1.21330,-0.02022,4.1251,0.00000,-0.00610,-0.06588,10.3901,0.61018,0.61034,-0.01163,0.1237,-1.21323,-1.21173,0.02022,3.0820,0.00000,0.01212,0.03100,-16.1541,0.61018,0.61210,-0.07751,-2.1028,-1.21323,-1.21314,-0.01011,4.8363
1.8500,B,-0.01174,0.00327,-2.19669,0.00213,-0.00320,-0.00213,-0.20590,-0.14245,9.43076,-0.455069,0.001214,-0.005973,0.890435,79,30.536,10.186,101,15,31,15,0.00000,-0.00388,-0.03100,7.0751,0.61018,0.60638,0.05813,4.2055,-1.21323,-1.21683,0.05055,7.5864,0.00000,-0.00084,0.03488,-2.5233,0.61018,0.60920,-0.00388,0.8658,-1.21323,-1.21328,0.00809,4.2199,0.00000,-0.00604,0.03488,10.2416,0.61018,0.61034,0.00388,-0.0495,-1.21323,-1.21173,0.02831,3.1294,0.00000,0.01212,0.04651,-16.2778,0.61018,0.61216,0.10076,-2.3254,-1.21323,-1.21314,-0.01618,4.8363
1.8520,B,-0.01175,0.00328,-2.19669,-0.01917,0.00000,-0.00746,-0.20590,-0.14245,9.43076,-0.455070,0.001213,-0.005979,0.890435,79,30.544,10.118,101,15,31,15,0.00000,-0.00388,-0.03100,6.9267,0.61018,0.60635,-0.03488,4.2797,-1.21323,-1.21682,0.03235,7.6812,0.00000,-0.00084,0.08139,-2.2512,0.61018,0.60923,0.03876,0.7421,-1.21323,-1.21330,-0.01618,4.2674,0.00000,-0.00604,-0.09689,10.2416,0.61018,0.61034,-0.01938,-0.0495,-1.21323,-1.21173,0.00202,3.1294,0.00000,0.01215,0.10851,-16.2283,0.61018,0.61213,-0.00775,-2.2512,-1.21323,-1.21314,-0.00202,4.8363
1.8540,B,-0.01176,0.00330,-2.19669,-0.01704,0.01491,-0.00213,-0.20590,-0.14245,9.43076,-0.455070,0.001207,-0.005988,0.890435,79,30.553,10.049,101,15,31,15,0.00000,-0.00391,-0.05426,6.9762,0.61018,0.60635,0.00000,4.2055,-1.21323,-1.21680,0.05055,7.5864,0.00000,-0.00087,0.03488,-2.3501,0.61018,0.60920,0.00000,0.9401,-1.21323,-1.21330,-0.02831,4.0777,0.00000,-0.00604,-0.02713,10.3159,0.61018,0.61031,-0.05813,0.0247,-1.21323,-1.21172,0.04651,3.0346,0.00000,0.01212,0.03100,-16.4510,0.61018,0.61216,0.09689,-2.2512,-1.21323,-1.21314,0.00404,4.9786
1.8560,B,-0.01177,0.00331,-2.19670,-0.01065,0.01811,-0.00746,-0.23703,-0.11732,9.51815,-0.455065,0.001204,-0.005994,0.890437,79,30.544,10.015,101,15,31,15,0.00000,-0.00382,0.08914,6.8030,0.61018,0.60635,-0.03488,4.2302,-1.21323,-1.21682,0.02426,7.5864,0.00000,-0.00084,0.06976,-2.2512,0.61018,0.60920,0.00388,0.8411,-1.21323,-1.21330,-0.01820,4.2199,0.00000,-0.00607,-0.03488,10.3406,0.61018,0.61031,-0.05813,-0.0495,-1.21323,-1.21173,0.01415,3.1294,0.00000,0.01215,0.08914,-16.3273,0.61018,0.61210,-0.05426,-2.1275,-1.21323,-1.21315,0.00000,4.8837
1.8580,B,-0.01176,0.00331,-2.19671,-0.00639,0.00746,-0.01491,-0.23703,-0.11732,9.51815,-0.455062,0.001202,-0.005991,0.890439,79,30.544,10.118,101,15,31,15,0.00000,-0.00385,0.04651,7.1246,0.61018,0.60635,-0.03876,4.1560,-1.21323,-1.21683,-0.00607,7.4916,0.00000,-0.00084,0.02713,-2.4491,0.61018,0.60923,0.01163,0.7421,-1.21323,-1.21330,-0.01820,4.0777,0.00000,-0.00607,-0.03876,10.2911,0.61018,0.61034,0.01550,0.0247,-1.21323,-1.21173,0.01820,3.1294,0.00000,0.01215,0.10464,-16.4262,0.61018,0.61216,0.08139,-2.3254,-1.21323,-1.21315,-0.03437,4.8363
1.8600,B,-0.01177,0.00327,-2.19671,-0.01172,-0.00746,-0.01065,-0.28730,-0.18435,9.48224,-0.455061,0.001219,-0.005984,0.890439,79,30.544,9.913,101,15,31,15,0.00000,-0.00385,0.05813,7.0009,0.61018,0.60632,-0.06588,4.1808,-1.21323,-1.21682,0.02831,7.6812,0.00000,-0.00090,-0.05426,-2.2264,0.61018,0.60923,0.02325,0.8658,-1.21323,-1.21328,0.00809,4.2199,0.00000,-0.00607,-0.05038,10.2169,0.61018,0.61034,0.00388,-0.0742,-1.21323,-1.21173,0.00809,3.1294,0.00000,0.01215,0.09301,-16.4510,0.61018,0.61210,-0.05426,-2.1522,-1.21323,-1.21315,-0.03033,4.8837
1.8620,B,-0.01179,0.00330,-2.19670,-0.02237,0.01811,-0.00426,-0.28730,-0.18435,9.48224,-0.455065,0.001212,-0.005999,0.890438,79,30.544,10.084,101,15,31,15,0.00000,-0.00385,0.00775,6.8772,0.61018,0.60638,0.01938,4.1560,-1.21323,-1.21682,0.02426,7.5864,0.00000,-0.00081,0.08139,-2.4244,0.61018,0.60920,-0.01938,0.8906,-1.21323,-1.21330,-0.02022,4.2199,0.00000,-0.00610,-0.07751,10.4643,0.61018,0.61031,-0.05813,-0.0247,-1.21323,-1.21173,0.01618,3.0820,0.00000,0.01203,-0.14727,-16.1788,0.61018,0.61213,0.01550,-2.1028,-1.21323,-1.21315,-0.04044,4.8837
1.8640,B,-0.01178,0.00332,-2.19670,-0.00959,0.00746,0.00533,-0.28730,-0.18435,9.48224,-0.455068,0.001203,-0.005997,0.890436,79,30.544,10.015,101,15,31,15,0.00000,-0.00391,0.00388,7.0999,0.61018,0.60632,-0.06976,4.2055,-1.21323,-1.21680,0.06470,7.4916,0.00000,-0.00084,0.03100,-2.4491,0.61018,0.60917,-0.06976,0.8658,-1.21323,-1.21328,0.01011,4.2199,0.00000,-0.00610,-0.03100,10.3901,0.61018,0.61028,-0.09689,0.0247,-1.21323,-1.21173,0.01820,3.2242,0.00000,0.01209,-0.13564,-16.4510,0.61018,0.61213,0.05038,-2.2264,-1.21323,-1.21315,-0.03640,4.8363
1.8660,B,-0.01177,0.00330,-2.19671,-0.01172,-0.00213,-0.01491,-0.31723,-0.17238,9.48702,-0.455063,0.001209,-0.005993,0.890439,79,30.536,10.084,101,15,31,15,0.00000,-0.00385,0.03488,6.9267,0.61018,0.60638,0.01163,4.1066,-1.21323,-1.21682,-0.01213,7.4916,0.00000,-0.00087,0.05426,-2.3996,0.61018,0.60923,0.03488,0.9401,-1.21323,-1.21328,0.00607,4.1251,0.00000,-0.00604,0.05426,10.3901,0.61018,0.61031,0.00775,0.0247,-1.21323,-1.21173,0.00607,3.0820,0.00000,0.01212,0.03488,-16.1046,0.61018,0.61216,0.02713,-2.2512,-1.21323,-1.21314,-0.01415,4.8363
1.8680,B,-0.01177,0.00330,-2.19672,0.00000,-0.00426,-0.01172,-0.31723,-0.17238,9.48702,-0.455056,0.001207,-0.005992,0.890442,79,30.536,10.118,101,15,31,15,0.00000,-0.00388,0.03100,7.0257,0.61018,0.60635,-0.02713,4.2055,-1.21323,-1.21680,0.04853,7.6338,0.00000,-0.00084,0.01938,-2.5233,0.61018,0.60923,-0.08139,0.8658,-1.21323,-1.21328,0.01011,4.2199,0.00000,-0.00607,-0.03100,10.2911,0.61018,0.61031,-0.06201,0.0000,-1.21323,-1.21175,-0.00202,3.2242,0.00000,0.01215,0.08526,-16.1046,0.61018,0.61213,0.03488,-2.0285,-1.21323,-1.21314,-0.00404,4.8837
1.8700,B,-0.01177,0.00328,-2.19672,-0.01491,-0.00533,-0.00320,-0.29808,-0.10295,9.46428,-0.455056,0.001218,-0.005987,0.890442,79,30.544,10.084,101,15,31,15,0.00000,-0.00388,-0.03488,6.9267,0.61018,0.60632,-0.07751,4.1808,-1.21323,-1.21682,0.02426,7.6338,0.00000,-0.00084,0.05813,-2.3007,0.61018,0.60920,-0.01938,0.7421,-1.21323,-1.21328,0.00000,4.1251,0.00000,-0.00604,0.04651,10.3406,0.61018,0.61031,-0.03876,0.0742,-1.21323,-1.21172,0.04246,3.1294,0.00000,0.01212,0.03488,-16.4510,0.61018,0.61219,0.11239,-2.3996,-1.21323,-1.21314,-0.00202,4.8363
1.8720,B,-0.01176,0.00330,-2.19675,0.00213,0.01065,-0.01917,-0.29808,-0.10295,9.46428,-0.455043,0.001207,-0.005988,0.890449,79,30.544,10.084,101,15,31,15,0.00000,-0.00388,-0.01550,6.9020,0.61018,0.60635,0.00000,4.2055,-1.21323,-1.21682,0.02629,7.5864,0.00000,-0.00084,-0.03100,-2.4986,0.61018,0.60923,0.04651,0.9895,-1.21323,-1.21330,-0.02426,4.2199,0.00000,-0.00604,0.03876,10.3159,0.61018,0.61034,0.02325,-0.1237,-1.21323,-1.21173,0.01618,3.2716,0.00000,0.01203,-0.12402,-16.2531,0.61018,0.61213,0.01550,-1.9296,-1.21323,-1.21315,-0.03235,4.8837
1.8740,B,-0.01177,0.00331,-2.19677,-0.01598,0.02450,-0.01172,-0.29808,-0.10295,9.46428,-0.455035,0.001202,-0.005992,0.890453,79,30.544,10.084,101,15,31,15,0.00000,-0.00385,0.06201,7.0751,0.61018,0.60632,0.00000,4.1560,-1.21323,-1.21683,-0.00607,7.5864,0.00000,-0.00084,-0.01550,-2.3996,0.61018,0.60926,0.11627,0.7421,-1.21323,-1.21330,-0.02022,4.2199,0.00000,-0.00610,-0.06588,10.4148,0.61018,0.61034,-0.01163,0.0247,-1.21323,-1.21173,0.01415,3.0346,0.00000,0.01206,-0.06976,-16.2778,0.61018,0.61210,-0.06588,-1.9791,-1.21323,-1.21315,-0.03033,4.8837
1.8760,B,-0.01176,0.00331,-2.19679,-0.00107,-0.00852,-0.00746,-0.34237,-0.16400,9.51456,-0.455027,0.001202,-0.005989,0.890457,79,30.536,10.084,101,15,31,15,0.00000,-0.00385,0.02325,6.9267,0.61018,0.60635,0.00000,4.1560,-1.21323,-1.21680,0.06268,7.6338,0.00000,-0.00084,0.02713,-2.5233,0.61018,0.60926,0.07751,1.0390,-1.21323,-1.21330,-0.02831,4.0777,0.00000,-0.00607,0.00388,10.3901,0.61018,0.61031,-0.04263,0.0247,-1.21323,-1.21173,0.00809,3.0346,0.00000,0.01200,-0.17440,-16.3273,0.61018,0.61216,0.01163,-2.5233,-1.21323,-1.21315,-0.03842,4.8837
1.8780,B,-0.01176,0.00330,-2.19679,-0.02557,0.00426,0.00107,-0.34237,-0.16400,9.51456,-0.455025,0.001204,-0.005987,0.890458,79,30.536,10.152,101,15,31,15,0.00000,-0.00388,-0.02325,6.9267,0.61018,0.60632,-0.03488,4.3045,-1.21323,-1.21683,0.00202,7.5864,0.00000,-0.00087,-0.01550,-2.4491,0.61018,0.60923,0.01938,0.7669,-1.21323,-1.21328,0.00000,4.1251,0.00000,-0.00610,-0.05813,10.5138,0.61018,0.61028,-0.04651,0.0495,-1.21323,-1.21172,0.04651,3.1294,0.00000,0.01212,0.03876,-16.4510,0.61018,0.61207,-0.08914,-1.9791,-1.21323,-1.21315,-0.03640,4.8837
1.8800,B,-0.01174,0.00330,-2.19680,0.00320,-0.00107,-0.01065,-0.33519,-0.05746,9.43675,-0.455022,0.001202,-0.005980,0.890460,79,30.544,10.049,101,15,31,15,0.00000,-0.00388,-0.04263,7.0751,0.61018,0.60635,-0.01550,4.0571,-1.21323,-1.21683,0.00404,7.5864,0.00000,-0.00084,0.06201,-2.4491,0.61018,0.60923,-0.00388,0.8658,-1.21323,-1.21330,-0.02022,4.1251,0.00000,-0.00604,0.09301,10.3901,0.61018,0.61034,0.02325,-0.1484,-1.21323,-1.21173,0.01415,3.0820,0.00000,0.01209,0.00388,-16.2283,0.61018,0.61216,0.01550,-2.5975,-1.21323,-1.21312,-0.00202,4.8837
1.8820,B,-0.01175,0.00330,-2.19683,-0.01491,0.01065,-0.01598,-0.33519,-0.05746,9.43675,-0.455009,0.001201,-0.005982,0.890466,79,30.536,10.049,101,15,31,15,0.00000,-0.00379,0.11239,6.9020,0.61018,0.60629,-0.09689,4.2797,-1.21323,-1.21682,0.03640,7.6338,0.00000,-0.00081,0.09689,-2.4491,0.61018,0.60923,0.00388,0.8658,-1.21323,-1.21328,-0.00404,4.2199,0.00000,-0.00607,-0.00388,10.1922,0.61018,0.61028,-0.06976,-0.0247,-1.21323,-1.21175,-0.01415,3.0820,0.00000,0.01212,0.04263,-16.0304,0.61018,0.61213,-0.02713,-2.0780,-1.21323,-1.21314,-0.01011,4.9786
1.8840,B,-0.01174,0.00332,-2.19684,-0.01917,0.00320,-0.00746,-0.33519,-0.05746,9.43675,-0.455003,0.001193,-0.005981,0.890469,79,30.544,10.152,101,15,31,15,0.00000,-0.00388,-0.05038,6.9020,0.61018,0.60632,-0.06201,4.1808,-1.21323,-1.21683,-0.01820,7.4916,0.00000,-0.00087,-0.05426,-2.4244,0.61018,0.60926,0.05038,0.7669,-1.21323,-1.21328,-0.01618,4.2199,0.00000,-0.00613,-0.10076,10.3406,0.61018,0.61034,0.07363,0.0247,-1.21323,-1.21173,0.01011,3.0346,0.00000,0.01203,-0.11627,-16.3520,0.61018,0.61219,0.08139,-2.3254,-1.21323,-1.21314,0.00000,4.8363
1.8860,B,-0.01174,0.00333,-2.19685,-0.00213,-0.00107,-0.00746,-0.29928,-0.11971,9.54568,-0.454999,0.001189,-0.005987,0.890471,79,30.544,10.015,101,15,31,15,0.00000,-0.00382,0.05813,6.9267,0.61018,0.60635,0.01550,4.1808,-1.21323,-1.21685,-0.02629,7.6338,0.00000,-0.00081,0.02325,-2.4491,0.61018,0.60926,0.06201,0.8658,-1.21323,-1.21330,-0.02224,4.2199,0.00000,-0.00607,0.02713,10.3159,0.61018,0.61034,0.07363,0.0247,-1.21323,-1.21173,0.02022,3.0346,0.00000,0.01203,-0.11627,-16.3520,0.61018,0.61213,-0.03100,-2.1275,-1.21323,-1.21312,0.01415,4.8363
1.8880,B,-0.01174,0.00333,-2.19686,-0.01385,-0.00639,-0.01172,-0.29928,-0.11971,9.54568,-0.454994,0.001190,-0.005984,0.890474,79,30.544,10.084,101,15,31,15,0.00000,-0.00385,-0.01163,6.8772,0.61018,0.60632,-0.02325,4.3292,-1.21323,-1.21685,-0.02426,7.6338,0.00000,-0.00084,0.00000,-2.3007,0.61018,0.60926,0.03876,0.7916,-1.21323,-1.21328,-0.00404,4.2199,0.00000,-0.00607,0.02713,10.4643,0.61018,0.61031,0.00000,0.0742,-1.21323,-1.21173,0.01820,3.0820,0.00000,0.01212,0.10076,-16.2531,0.61018,0.61213,-0.04651,-2.2512,-1.21323,-1.21314,-0.01011,4.8363
1.8900,B,-0.01174,0.00332,-2.19688,-0.00320,0.01172,-0.00533,-0.38666,-0.11013,9.43794,-0.454988,0.001190,-0.005982,0.890477,79,30.544,10.118,101,15,31,15,0.00000,-0.00388,-0.07363,6.8030,0.61018,0.60635,0.05426,4.0571,-1.21323,-1.21683,0.00404,7.6812,0.00000,-0.00081,0.04651,-2.3996,0.61018,0.60923,-0.01163,0.7421,-1.21323,-1.21328,0.00607,4.1251,0.00000,-0.00607,0.04263,10.4396,0.61018,0.61031,-0.01938,-0.0742,-1.21323,-1.21173,0.02022,3.0820,0.00000,0.01206,-0.01938,-16.2778,0.61018,0.61219,0.09689,-2.2017,-1.21323,-1.21312,0.01415,4.8837
