t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.1000,-0.00106,0.00002,0.45222,0.99999,0.00003,-0.00518,-0.00005,0.00880,-0.00001,0.29109,0.29530,0.01027,0.00019,2,0.02448,0,0.04900,0.01900,0.0046,0.0046,0.001261,-0.000826,40.2812,0.001839,-0.000309,32.6298,0.001197,-0.000753,39.9951,0.001796,-0.000247,32.4768,0.00009,-0.00063,-0.53922,1.09913,-0.53561,0.00625,0.00030,-0.00070,-0.53951,1.09968,-0.53598,0.00424,-0.00378,0.00033,-0.00381,0.00033,0.00100,0.00480,-0.07425,-1.27565,-0.04827,0.02359,0.00094,0.00453,-0.07825,-1.26594,-0.05138,0.02349,0.01369,0.00483,0.01362,0.00487,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1050,-0.00109,0.00002,0.45212,0.99999,0.00003,-0.00523,-0.00005,0.00879,-0.00002,0.29103,0.29530,0.01037,0.00021,2,0.02455,0,0.04900,0.01900,0.0045,0.0046,0.001323,-0.000890,40.3035,0.001909,-0.000332,32.6485,0.001253,-0.000819,39.9857,0.001862,-0.000270,32.4769,0.00012,-0.00071,-0.54033,1.10227,-0.53844,0.00685,0.00032,-0.00078,-0.54066,1.10291,-0.53887,0.00484,-0.00362,0.00042,-0.00365,0.00042,0.00071,0.00534,-0.07119,-1.28590,-0.03425,0.02481,0.00065,0.00506,-0.07560,-1.27517,-0.03769,0.02471,0.01386,0.00466,0.01354,0.00468,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1100,-0.00112,0.00002,0.45202,0.99999,0.00003,-0.00526,-0.00006,0.00878,-0.00002,0.29096,0.29530,0.01045,0.00023,2,0.02461,0,0.04900,0.01900,0.0041,0.0041,0.001352,-0.000957,40.3243,0.001968,-0.000356,32.6732,0.001274,-0.000887,39.9731,0.001915,-0.000294,32.4819,0.00014,-0.00080,-0.54137,1.10514,-0.54094,0.00749,0.00035,-0.00086,-0.54175,1.10587,-0.54142,0.00548,-0.00340,0.00051,-0.00343,0.00051,0.00039,0.00590,-0.06875,-1.29582,-0.02243,0.02606,0.00033,0.00562,-0.07358,-1.28403,-0.02624,0.02596,0.01371,0.00445,0.01313,0.00445,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1150,-0.00115,0.00003,0.45192,0.99999,0.00004,-0.00530,-0.00007,0.00876,-0.00002,0.29090,0.29530,0.01053,0.00025,2,0.02467,0,0.04900,0.01900,0.0035,0.0035,0.001351,-0.001027,40.3424,0.002010,-0.000381,32.7003,0.001266,-0.000958,39.9564,0.001953,-0.000320,32.4882,0.00016,-0.00089,-0.54235,1.10775,-0.54311,0.00816,0.00037,-0.00095,-0.54279,1.10858,-0.54367,0.00615,-0.00312,0.00060,-0.00316,0.00061,0.00004,0.00650,-0.06676,-1.30514,-0.01272,0.02733,-0.00002,0.00622,-0.07201,-1.29224,-0.01690,0.02723,0.01338,0.00421,0.01253,0.00421,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1200,-0.00117,0.00003,0.45183,0.99999,0.00004,-0.00533,-0.00008,0.00875,-0.00002,0.29084,0.29530,0.01060,0.00028,2,0.02471,0,0.04900,0.01900,0.0028,0.0028,0.001328,-0.001100,40.3579,0.002037,-0.000407,32.7274,0.001235,-0.001032,39.9352,0.001974,-0.000346,32.4935,0.00018,-0.00098,-0.54327,1.11012,-0.54502,0.00886,0.00039,-0.00105,-0.54376,1.11106,-0.54565,0.00685,-0.00280,0.00070,-0.00285,0.00071,-0.00032,0.00714,-0.06507,-1.31368,-0.00486,0.02862,-0.00039,0.00685,-0.07075,-1.29964,-0.00943,0.02852,0.01298,0.00397,0.01186,0.00396,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1250,-0.00119,0.00003,0.45174,0.99999,0.00005,-0.00536,-0.00009,0.00874,-0.00002,0.29078,0.29530,0.01066,0.00030,2,0.02475,0,0.04900,0.01900,0.0021,0.0021,0.001292,-0.001176,40.3708,0.002051,-0.000434,32.7532,0.001190,-0.001110,39.9099,0.001982,-0.000373,32.4964,0.00020,-0.00108,-0.54414,1.11229,-0.54668,0.00959,0.00041,-0.00115,-0.54468,1.11335,-0.54739,0.00758,-0.00244,0.00080,-0.00250,0.00081,-0.00070,0.00781,-0.06355,-1.32135,0.00148,0.02994,-0.00076,0.00751,-0.06968,-1.30611,-0.00350,0.02984,0.01258,0.00374,0.01118,0.00371,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1300,-0.00122,0.00003,0.45166,0.99999,0.00006,-0.00538,-0.00009,0.00873,-0.00003,0.29072,0.29530,0.01071,0.00032,2,0.02478,0,0.04900,0.01900,0.0016,0.0016,0.001248,-0.001254,40.3817,0.002054,-0.000462,32.7769,0.001137,-0.001190,39.8809,0.001979,-0.000402,32.4963,0.00022,-0.00119,-0.54496,1.11428,-0.54814,0.01035,0.00043,-0.00125,-0.54556,1.11546,-0.54895,0.00835,-0.00205,0.00090,-0.00213,0.00091,-0.00108,0.00851,-0.06213,-1.32813,0.00661,0.03128,-0.00114,0.00820,-0.06872,-1.31166,0.00119,0.03118,0.01223,0.00352,0.01055,0.00349,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1350,-0.00124,0.00004,0.45158,0.99999,0.00006,-0.00540,-0.00010,0.00871,-0.00003,0.29067,0.29530,0.01076,0.00035,2,0.02481,0,0.04900,0.01900,0.0012,0.0012,0.001203,-0.001335,40.3913,0.002051,-0.000490,32.7983,0.001082,-0.001273,39.8489,0.001969,-0.000431,32.4928,0.00023,-0.00130,-0.54573,1.11610,-0.54943,0.01116,0.00044,-0.00137,-0.54639,1.11742,-0.55034,0.00915,-0.00163,0.00100,-0.00172,0.00102,-0.00147,0.00925,-0.06078,-1.33406,0.01080,0.03263,-0.00153,0.00893,-0.06783,-1.31631,0.00494,0.03253,0.01193,0.00332,0.00998,0.00327,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1400,-0.00126,0.00004,0.45150,0.99999,0.00007,-0.00542,-0.00010,0.00870,-0.00003,0.29061,0.29530,0.01080,0.00037,2,0.02483,0,0.04900,0.01900,0.0009,0.0009,0.001160,-0.001419,40.4001,0.002043,-0.000520,32.8177,0.001029,-0.001359,39.8144,0.001955,-0.000462,32.4862,0.00025,-0.00141,-0.54645,1.11779,-0.55059,0.01199,0.00045,-0.00148,-0.54717,1.11924,-0.55159,0.00998,-0.00119,0.00109,-0.00130,0.00112,-0.00185,0.01003,-0.05946,-1.33924,0.01430,0.03399,-0.00192,0.00969,-0.06700,-1.32017,0.00798,0.03390,0.01169,0.00313,0.00947,0.00308,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1450,-0.00127,0.00005,0.45142,0.99999,0.00008,-0.00544,-0.00010,0.00869,-0.00003,0.29056,0.29530,0.01084,0.00040,2,0.02485,0,0.04900,0.01900,0.0008,0.0008,0.001121,-0.001506,40.4086,0.002034,-0.000551,32.8352,0.000980,-0.001448,39.7780,0.001938,-0.000494,32.4766,0.00025,-0.00154,-0.54714,1.11935,-0.55162,0.01286,0.00046,-0.00160,-0.54793,1.12095,-0.55274,0.01085,-0.00074,0.00119,-0.00087,0.00122,-0.00225,0.01084,-0.05819,-1.34378,0.01728,0.03536,-0.00231,0.01048,-0.06622,-1.32334,0.01048,0.03528,0.01151,0.00296,0.00903,0.00290,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1500,-0.00129,0.00005,0.45135,0.99999,0.00009,-0.00545,-0.00010,0.00868,-0.00003,0.29050,0.29530,0.01088,0.00043,2,0.02487,0,0.04900,0.01900,0.0007,0.0007,0.001088,-0.001595,40.4174,0.002025,-0.000583,32.8512,0.000936,-0.001540,39.7400,0.001922,-0.000526,32.4645,0.00026,-0.00166,-0.54780,1.12081,-0.55255,0.01377,0.00046,-0.00173,-0.54864,1.12257,-0.55380,0.01175,-0.00027,0.00129,-0.00042,0.00132,-0.00264,0.01169,-0.05698,-1.34779,0.01986,0.03675,-0.00270,0.01132,-0.06552,-1.32595,0.01258,0.03667,0.01137,0.00280,0.00863,0.00274,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1550,-0.00131,0.00005,0.45128,0.99999,0.00009,-0.00547,-0.00010,0.00867,-0.00004,0.29045,0.29530,0.01091,0.00046,2,0.02488,0,0.04900,0.01900,0.0007,0.0007,0.001061,-0.001687,40.4267,0.002016,-0.000616,32.8662,0.000898,-0.001635,39.7010,0.001906,-0.000560,32.4503,0.00026,-0.00180,-0.54843,1.12218,-0.55340,0.01471,0.00046,-0.00187,-0.54933,1.12410,-0.55478,0.01269,0.00021,0.00138,0.00003,0.00142,-0.00303,0.01258,-0.05584,-1.35140,0.02214,0.03814,-0.00309,0.01218,-0.06490,-1.32812,0.01436,0.03807,0.01126,0.00264,0.00827,0.00258,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1600,-0.00132,0.00006,0.45121,0.99998,0.00010,-0.00548,-0.00010,0.00866,-0.00004,0.29040,0.29530,0.01093,0.00049,2,0.02489,0,0.04900,0.01900,0.0008,0.0008,0.001040,-0.001781,40.4368,0.002009,-0.000649,32.8804,0.000866,-0.001732,39.6611,0.001891,-0.000595,32.4343,0.00025,-0.00194,-0.54903,1.12346,-0.55418,0.01569,0.00045,-0.00200,-0.55000,1.12556,-0.55570,0.01367,0.00069,0.00147,0.00049,0.00152,-0.00343,0.01351,-0.05478,-1.35471,0.02418,0.03954,-0.00349,0.01308,-0.06437,-1.32993,0.01588,0.03948,0.01116,0.00250,0.00792,0.00244,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1650,-0.00134,0.00006,0.45114,0.99998,0.00011,-0.00549,-0.00009,0.00865,-0.00004,0.29035,0.29530,0.01095,0.00052,2,0.02490,0,0.04900,0.01900,0.0008,0.0009,0.001023,-0.001878,40.4480,0.002004,-0.000684,32.8942,0.000837,-0.001833,39.6205,0.001878,-0.000630,32.4168,0.00024,-0.00208,-0.54960,1.12468,-0.55490,0.01670,0.00044,-0.00215,-0.55064,1.12696,-0.55657,0.01468,0.00118,0.00156,0.00096,0.00162,-0.00382,0.01447,-0.05380,-1.35779,0.02600,0.04095,-0.00388,0.01402,-0.06394,-1.33149,0.01718,0.04090,0.01107,0.00235,0.00758,0.00230,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1700,-0.00135,0.00007,0.45108,0.99998,0.00012,-0.00550,-0.00009,0.00864,-0.00004,0.29030,0.29530,0.01097,0.00055,2,0.02491,0,0.04900,0.01900,0.0009,0.0009,0.001009,-0.001978,40.4604,0.002001,-0.000720,32.9079,0.000812,-0.001937,39.5795,0.001866,-0.000667,32.3982,0.00022,-0.00223,-0.55016,1.12583,-0.55556,0.01775,0.00043,-0.00230,-0.55126,1.12830,-0.55740,0.01573,0.00167,0.00165,0.00142,0.00171,-0.00421,0.01548,-0.05291,-1.36073,0.02765,0.04236,-0.00427,0.01500,-0.06362,-1.33285,0.01829,0.04233,0.01097,0.00222,0.00724,0.00216,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1750,-0.00137,0.00007,0.45101,0.99998,0.00013,-0.00550,-0.00008,0.00862,-0.00004,0.29026,0.29530,0.01099,0.00058,2,0.02492,0,0.04900,0.01900,0.0010,0.0010,0.000999,-0.002081,40.4741,0.001998,-0.000756,32.9217,0.000790,-0.002044,39.5380,0.001855,-0.000705,32.3785,0.00020,-0.00239,-0.55070,1.12693,-0.55618,0.01883,0.00040,-0.00246,-0.55186,1.12960,-0.55818,0.01681,0.00217,0.00173,0.00188,0.00180,-0.00461,0.01653,-0.05209,-1.36357,0.02914,0.04378,-0.00466,0.01601,-0.06338,-1.33407,0.01924,0.04377,0.01087,0.00208,0.00690,0.00204,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1800,-0.00138,0.00007,0.45095,0.99998,0.00014,-0.00551,-0.00006,0.00861,-0.00005,0.29021,0.29530,0.01101,0.00062,2,0.02493,0,0.04900,0.01900,0.0010,0.0011,0.000991,-0.002186,40.4891,0.001997,-0.000794,32.9357,0.000770,-0.002153,39.4962,0.001846,-0.000744,32.3580,0.00017,-0.00255,-0.55123,1.12798,-0.55675,0.01996,0.00038,-0.00262,-0.55245,1.13085,-0.55894,0.01793,0.00266,0.00181,0.00234,0.00189,-0.00500,0.01762,-0.05134,-1.36633,0.03049,0.04522,-0.00505,0.01706,-0.06323,-1.33518,0.02004,0.04521,0.01075,0.00195,0.00656,0.00191,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1850,-0.00139,0.00008,0.45089,0.99998,0.00016,-0.00552,-0.00005,0.00860,-0.00005,0.29016,0.29530,0.01102,0.00065,2,0.02494,0,0.04900,0.01900,0.0010,0.0011,0.000984,-0.002294,40.5055,0.001996,-0.000832,32.9501,0.000752,-0.002267,39.4541,0.001836,-0.000784,32.3368,0.00014,-0.00272,-0.55174,1.12898,-0.55728,0.02112,0.00034,-0.00279,-0.55302,1.13207,-0.55966,0.01908,0.00315,0.00189,0.00280,0.00198,-0.00539,0.01875,-0.05064,-1.36905,0.03171,0.04666,-0.00544,0.01814,-0.06316,-1.33620,0.02070,0.04667,0.01063,0.00182,0.00621,0.00179,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1900,-0.00140,0.00008,0.45083,0.99998,0.00017,-0.00552,-0.00003,0.00859,-0.00005,0.29012,0.29530,0.01103,0.00069,2,0.02494,0,0.04900,0.01900,0.0011,0.0012,0.000979,-0.002405,40.5232,0.001996,-0.000872,32.9649,0.000734,-0.002383,39.4116,0.001827,-0.000825,32.3150,0.00010,-0.00289,-0.55223,1.12994,-0.55778,0.02231,0.00030,-0.00296,-0.55357,1.13325,-0.56037,0.02027,0.00364,0.00196,0.00325,0.00206,-0.00577,0.01992,-0.04999,-1.37174,0.03282,0.04811,-0.00582,0.01926,-0.06315,-1.33715,0.02125,0.04814,0.01050,0.00169,0.00585,0.00168,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1950,-0.00142,0.00009,0.45078,0.99998,0.00018,-0.00552,-0.00001,0.00858,-0.00005,0.29008,0.29530,0.01104,0.00072,2,0.02495,0,0.04900,0.01900,0.0011,0.0012,0.000975,-0.002519,40.5423,0.001996,-0.000912,32.9803,0.000717,-0.002502,39.3688,0.001819,-0.000868,32.2927,0.00006,-0.00307,-0.55272,1.13086,-0.55824,0.02354,0.00026,-0.00314,-0.55412,1.13441,-0.56104,0.02150,0.00412,0.00203,0.00369,0.00214,-0.00616,0.02113,-0.04938,-1.37440,0.03384,0.04956,-0.00620,0.02042,-0.06319,-1.33803,0.02170,0.04962,0.01036,0.00157,0.00550,0.00156,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2000,-0.00143,0.00010,0.45072,0.99998,0.00019,-0.00553,0.00002,0.00857,-0.00006,0.29003,0.29530,0.01105,0.00076,2,0.02496,0,0.04900,0.01900,0.0011,0.0012,0.000971,-0.002635,40.5628,0.001997,-0.000953,32.9962,0.000701,-0.002624,39.3256,0.001810,-0.000911,32.2698,0.00000,-0.00326,-0.55320,1.13175,-0.55867,0.02481,0.00020,-0.00333,-0.55465,1.13554,-0.56170,0.02277,0.00460,0.00209,0.00412,0.00222,-0.00654,0.02238,-0.04878,-1.37703,0.03479,0.05103,-0.00657,0.02161,-0.06327,-1.33884,0.02207,0.05112,0.01022,0.00145,0.00515,0.00146,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2050,-0.00144,0.00010,0.45067,0.99998,0.00021,-0.00553,0.00005,0.00856,-0.00006,0.28999,0.29530,0.01105,0.00080,2,0.02496,0,0.04900,0.01900,0.0010,0.0012,0.000968,-0.002754,40.5845,0.001998,-0.000996,33.0127,0.000685,-0.002750,39.2821,0.001802,-0.000956,32.2465,-0.00006,-0.00345,-0.55366,1.13260,-0.55908,0.02612,0.00014,-0.00352,-0.55517,1.13664,-0.56235,0.02407,0.00507,0.00215,0.00454,0.00230,-0.00691,0.02367,-0.04819,-1.37964,0.03567,0.05251,-0.00694,0.02283,-0.06338,-1.33959,0.02237,0.05262,0.01008,0.00133,0.00480,0.00135,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2100,-0.00145,0.00011,0.45061,0.99998,0.00022,-0.00553,0.00008,0.00855,-0.00006,0.28995,0.29530,0.01106,0.00084,2,0.02497,0,0.04900,0.01900,0.0010,0.0012,0.000965,-0.002876,40.6075,0.001999,-0.001039,33.0298,0.000670,-0.002879,39.2381,0.001793,-0.001001,32.2227,-0.00012,-0.00365,-0.55412,1.13342,-0.55946,0.02747,0.00007,-0.00372,-0.55568,1.13772,-0.56298,0.02541,0.00553,0.00221,0.00496,0.00237,-0.00728,0.02500,-0.04761,-1.38223,0.03649,0.05399,-0.00731,0.02410,-0.06352,-1.34027,0.02261,0.05413,0.00993,0.00121,0.00445,0.00126,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2150,-0.00146,0.00011,0.45056,0.99998,0.00024,-0.00553,0.00011,0.00855,-0.00007,0.28991,0.29530,0.01106,0.00087,2,0.02498,0,0.04900,0.01900,0.0010,0.0012,0.000963,-0.003001,40.6318,0.002000,-0.001083,33.0475,0.000655,-0.003011,39.1936,0.001785,-0.001048,32.1985,-0.00020,-0.00385,-0.55457,1.13420,-0.55981,0.02885,-0.00000,-0.00392,-0.55618,1.13878,-0.56359,0.02678,0.00598,0.00227,0.00536,0.00244,-0.00764,0.02638,-0.04702,-1.38479,0.03728,0.05548,-0.00766,0.02539,-0.06368,-1.34089,0.02281,0.05566,0.00978,0.00110,0.00411,0.00116,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2200,-0.00147,0.00012,0.45051,0.99998,0.00025,-0.00553,0.00015,0.00854,-0.00007,0.28988,0.29530,0.01107,0.00092,2,0.02498,0,0.04900,0.01900,0.0010,0.0012,0.000962,-0.003128,40.6572,0.002001,-0.001128,33.0658,0.000640,-0.003147,39.1487,0.001777,-0.001096,32.1738,-0.00028,-0.00406,-0.55500,1.13496,-0.56014,0.03027,-0.00009,-0.00413,-0.55667,1.13982,-0.56419,0.02820,0.00643,0.00232,0.00575,0.00251,-0.00800,0.02779,-0.04643,-1.38732,0.03804,0.05698,-0.00801,0.02672,-0.06385,-1.34144,0.02298,0.05720,0.00964,0.00099,0.00377,0.00107,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2250,-0.00148,0.00012,0.45046,0.99998,0.00027,-0.00553,0.00020,0.00853,-0.00007,0.28984,0.29530,0.01107,0.00096,2,0.02499,0,0.04900,0.01900,0.0009,0.0012,0.000961,-0.003258,40.6837,0.002003,-0.001174,33.0848,0.000626,-0.003286,39.1031,0.001769,-0.001145,32.1487,-0.00037,-0.00428,-0.55544,1.13569,-0.56044,0.03173,-0.00018,-0.00435,-0.55715,1.14083,-0.56479,0.02965,0.00686,0.00236,0.00613,0.00257,-0.00835,0.02925,-0.04583,-1.38984,0.03877,0.05849,-0.00836,0.02809,-0.06403,-1.34192,0.02312,0.05874,0.00949,0.00089,0.00344,0.00099,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2300,-0.00149,0.00013,0.45041,0.99998,0.00029,-0.00553,0.00024,0.00852,-0.00007,0.28980,0.29530,0.01107,0.00100,2,0.02500,0,0.04900,0.01900,0.0009,0.0012,0.000960,-0.003391,40.7114,0.002005,-0.001221,33.1044,0.000612,-0.003428,39.0570,0.001761,-0.001195,32.1232,-0.00047,-0.00450,-0.55586,1.13639,-0.56072,0.03323,-0.00027,-0.00457,-0.55762,1.14183,-0.56537,0.03114,0.00728,0.00241,0.00650,0.00263,-0.00869,0.03075,-0.04521,-1.39232,0.03948,0.06000,-0.00869,0.02949,-0.06422,-1.34234,0.02323,0.06030,0.00935,0.00079,0.00312,0.00091,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2350,-0.00150,0.00014,0.45036,0.99998,0.00030,-0.00553,0.00030,0.00851,-0.00008,0.28976,0.29530,0.01107,0.00104,2,0.02500,0,0.04900,0.01900,0.0009,0.0012,0.000960,-0.003527,40.7401,0.002008,-0.001269,33.1246,0.000598,-0.003573,39.0103,0.001754,-0.001247,32.0972,-0.00057,-0.00473,-0.55627,1.13706,-0.56099,0.03477,-0.00038,-0.00480,-0.55807,1.14281,-0.56594,0.03266,0.00770,0.00244,0.00685,0.00269,-0.00902,0.03229,-0.04458,-1.39479,0.04018,0.06152,-0.00902,0.03093,-0.06443,-1.34270,0.02333,0.06186,0.00921,0.00069,0.00281,0.00084,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2400,-0.00151,0.00014,0.45032,0.99998,0.00032,-0.00553,0.00035,0.00850,-0.00008,0.28973,0.29530,0.01107,0.00109,2,0.02501,0,0.04900,0.01900,0.0009,0.0012,0.000960,-0.003665,40.7699,0.002010,-0.001318,33.1454,0.000585,-0.003722,38.9629,0.001747,-0.001299,32.0708,-0.00069,-0.00497,-0.55668,1.13771,-0.56123,0.03635,-0.00050,-0.00504,-0.55852,1.14378,-0.56651,0.03423,0.00810,0.00248,0.00719,0.00275,-0.00935,0.03388,-0.04393,-1.39723,0.04086,0.06304,-0.00933,0.03240,-0.06464,-1.34299,0.02342,0.06344,0.00907,0.00059,0.00250,0.00077,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2450,-0.00152,0.00015,0.45027,0.99998,0.00034,-0.00553,0.00041,0.00849,-0.00008,0.28969,0.29530,0.01106,0.00113,2,0.02501,0,0.04900,0.01900,0.0008,0.0012,0.000961,-0.003806,40.8007,0.002013,-0.001368,33.1668,0.000572,-0.003874,38.9149,0.001740,-0.001353,32.0439,-0.00081,-0.00521,-0.55708,1.13833,-0.56145,0.03796,-0.00062,-0.00528,-0.55896,1.14473,-0.56706,0.03583,0.00850,0.00251,0.00752,0.00280,-0.00966,0.03551,-0.04327,-1.39965,0.04153,0.06457,-0.00964,0.03391,-0.06486,-1.34322,0.02350,0.06503,0.00894,0.00050,0.00221,0.00070,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2500,-0.00153,0.00016,0.45023,0.99998,0.00036,-0.00553,0.00047,0.00848,-0.00009,0.28966,0.29530,0.01106,0.00118,2,0.02502,0,0.04900,0.01900,0.0008,0.0012,0.000962,-0.003950,40.8324,0.002017,-0.001419,33.1888,0.000559,-0.004030,38.8661,0.001733,-0.001408,32.0165,-0.00094,-0.00546,-0.55747,1.13893,-0.56165,0.03962,-0.00075,-0.00553,-0.55939,1.14566,-0.56761,0.03747,0.00888,0.00254,0.00783,0.00285,-0.00997,0.03718,-0.04259,-1.40205,0.04219,0.06611,-0.00994,0.03545,-0.06508,-1.34339,0.02357,0.06662,0.00880,0.00041,0.00192,0.00064,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2550,-0.00154,0.00016,0.45018,0.99998,0.00038,-0.00553,0.00054,0.00848,-0.00009,0.28963,0.29530,0.01106,0.00122,2,0.02503,1,0.04900,0.01900,0.0008,0.0012,-0.049000,-0.019000,1.1022,0.002020,-0.001471,33.2114,-0.049000,-0.019000,13.5788,0.001727,-0.001465,31.9887,-0.00108,-0.00571,-0.55786,1.13951,-0.56183,0.04130,-0.00089,-0.00578,-0.55981,1.14658,-0.56816,0.03914,0.00925,0.00256,0.00813,0.00290,-0.00997,0.03718,-0.04259,-1.40205,0.04219,0.06611,-0.00994,0.03545,-0.06508,-1.34339,0.02357,0.06662,0.00880,0.00041,0.00192,0.00064,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
