t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
3.4800,-0.00337,0.07573,0.46536,0.99863,-0.03248,-0.00728,0.04030,0.00877,0.06491,0.30480,0.30051,0.06346,0.06848,1,0.04189,0,0.04900,0.01900,0.5549,0.0000,-0.036153,0.068505,-4.3488,4.6896,55.5183,14.5038,-21.0285,76.7219,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.028814,0.024617,55.5785,-0.048867,0.016186,76.7219,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.10882,-0.18349,-0.47680,1.00478,-0.58535,0.04248,-0.03503,0.14449,-0.54385,1.06824,-0.52837,-0.00189,-0.03430,0.06836,-0.03379,-0.00121,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.4850,-0.00310,0.07578,0.46523,0.99851,-0.03358,-0.00641,0.04253,0.00883,0.06492,0.30480,0.30051,0.06552,0.06884,1,0.04255,1,0.04900,0.01900,0.6034,0.0000,-0.035870,0.067499,-2.0345,1.6461,2.0837,17.6196,-17.0037,67.6388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,2.5507,-0.048867,0.015368,67.6388,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11018,-0.18007,-0.48674,1.01353,-0.57997,0.03548,-0.04240,0.14799,-0.54726,1.07979,-0.54377,0.00744,-0.02579,0.05125,-0.02802,-0.00163,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.4900,-0.00284,0.07583,0.46507,0.99838,-0.03474,-0.00565,0.04466,0.00894,0.06492,0.30479,0.30051,0.06765,0.06918,1,0.04323,1,0.04900,0.01900,0.5890,0.0000,-0.035820,0.067521,-4.8102,3.9104,4.9339,16.2616,-16.3629,65.2812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,6.0412,-0.048881,0.015539,65.2812,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11057,-0.17632,-0.49724,1.02130,-0.56980,0.02788,-0.04490,0.15112,-0.55102,1.09204,-0.55961,0.01543,-0.01767,0.03484,-0.02457,-0.00219,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.4950,-0.00256,0.07588,0.46488,0.99824,-0.03600,-0.00499,0.04676,0.00908,0.06490,0.30476,0.30051,0.06993,0.06953,1,0.04391,1,0.04900,0.01900,0.5719,0.0000,-0.035829,0.067652,-7.6297,6.2818,7.8859,15.3523,-15.1002,62.7573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,9.6407,-0.048904,0.015773,62.7573,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11049,-0.17213,-0.50797,1.02851,-0.55664,0.01944,-0.04429,0.15409,-0.55463,1.10453,-0.57610,0.02299,-0.00976,0.01884,-0.02255,-0.00273,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5000,-0.00228,0.07592,0.46466,0.99810,-0.03734,-0.00443,0.04881,0.00925,0.06488,0.30470,0.30051,0.07240,0.06990,1,0.04458,1,0.04900,0.01900,0.5573,0.0000,-0.035871,0.067825,-10.5364,8.8316,11.0117,14.7748,-13.7464,60.3518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,13.4309,-0.048930,0.016019,60.3518,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11009,-0.16759,-0.51865,1.03624,-0.54367,0.01046,-0.04179,0.15704,-0.55782,1.11698,-0.59328,0.03049,-0.00202,0.00318,-0.02143,-0.00318,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5050,-0.00198,0.07596,0.46443,0.99796,-0.03866,-0.00392,0.05074,0.00944,0.06484,0.30462,0.30051,0.07503,0.07028,1,0.04523,1,0.04900,0.01900,0.4108,0.0000,-0.011885,0.073555,-12.2486,10.4683,12.9455,6.3030,-15.8771,69.3058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,15.7598,-0.024276,0.016660,69.3058,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.10893,-0.16324,-0.52888,1.04643,-0.53664,0.00217,-0.03846,0.15982,-0.56059,1.12924,-0.61108,0.03802,0.00466,-0.01066,-0.02087,-0.00352,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5100,-0.00169,0.07599,0.46418,0.99781,-0.03988,-0.00344,0.05263,0.00963,0.06478,0.30453,0.30051,0.07764,0.07060,1,0.04585,1,0.04900,0.01900,0.3620,0.0000,-0.009997,0.074081,-13.1142,11.3808,13.9476,6.3923,-13.0139,66.7531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.015550,16.9822,-0.022288,0.016785,66.7531,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.10706,-0.15938,-0.53852,1.05781,-0.53385,-0.00528,-0.03511,0.16222,-0.56300,1.14137,-0.62944,0.04565,0.00882,-0.01977,-0.02065,-0.00374,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5150,-0.00140,0.07601,0.46393,0.99767,-0.04097,-0.00295,0.05443,0.00982,0.06471,0.30444,0.30051,0.08003,0.07087,1,0.04644,1,0.04900,0.01900,0.3464,0.0000,-0.009008,0.074321,-13.9762,12.2710,14.9010,6.9116,-11.8725,66.0951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,-0.019000,18.1715,-0.021231,0.016833,66.0951,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.10481,-0.15590,-0.54765,1.06975,-0.53400,-0.01233,-0.03199,0.16431,-0.56516,1.15334,-0.64818,0.05334,0.01120,-0.02541,-0.02061,-0.00387,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5200,-0.00109,0.07602,0.46366,0.99754,-0.04195,-0.00242,0.05610,0.01000,0.06464,0.30434,0.30051,0.08217,0.07110,1,0.04701,1,0.04900,0.01900,0.3403,0.0000,-0.008436,0.074435,-14.8599,13.1659,15.8339,7.3306,-11.1857,65.5033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,-0.019000,19.3629,-0.020611,0.016850,65.5033,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.10242,-0.15274,-0.55636,1.08191,-0.53621,-0.01934,-0.02921,0.16614,-0.56715,1.16515,-0.66717,0.06108,0.01241,-0.02863,-0.02068,-0.00392,2.78646,-1.10847,-2.50987,-4.36149,-1.76279,-1.17058,0.06667,3.51234,1.51370,1.43263,-0.17201,0.51420,-0.07286,-0.53883,0.25333,-0.03582,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5250,-0.00092,0.07609,0.46374,0.99739,-0.04233,-0.00271,0.05835,0.01018,0.06456,0.30423,0.30051,0.08407,0.07132,1,0.04559,1,0.04900,0.01900,0.3408,0.0000,-0.008165,0.074456,-15.8133,14.1142,16.7981,7.6985,-10.8386,65.0104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,-0.019000,20.6218,-0.020311,0.016840,65.0104,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.09652,-0.15576,-0.55336,1.07453,-0.52885,0.01479,-0.02802,0.16556,-0.55877,1.13980,-0.60645,0.00658,0.00613,-0.01810,-0.02052,-0.00404,-0.60586,0.52108,3.24145,-4.30660,0.93612,3.10731,-0.63785,-2.99782,0.74154,-5.35215,6.00000,-4.01552,-0.52380,1.41334,0.33914,0.07051,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5300,-0.00065,0.07608,0.46304,0.99731,-0.04247,-0.00153,0.05977,0.01038,0.06440,0.30413,0.30051,0.08486,0.07015,1,0.04647,1,0.04900,0.01900,0.6218,0.0000,0.008972,0.080094,-13.0226,11.3657,14.4359,6.8703,-23.5616,65.7887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,17.1716,-0.002343,0.018866,65.7887,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08163,-0.15690,-0.58074,1.13108,-0.57711,-0.01725,-0.01517,0.16135,-0.57709,1.16864,-0.61692,0.05080,0.00150,-0.00928,-0.02217,-0.00352,1.60380,4.35922,-4.27618,8.28542,-5.52811,-6.00000,0.26261,-1.41291,-6.21497,9.72640,-6.00000,6.00000,4.02682,-6.00000,0.17952,0.13415,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5350,-0.00028,0.07602,0.46202,0.99724,-0.04286,0.00027,0.06064,0.01059,0.06428,0.30402,0.30051,0.08499,0.07037,1,0.04894,0,0.04900,0.01900,0.0000,0.0000,0.000000,0.000000,-35.4071,27.2428,145.9069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.010020,-0.021052,150.1950,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05523,-0.15368,-0.60826,1.17694,-0.64176,-0.01872,0.00474,0.15881,-0.60639,1.22768,-0.66752,0.11776,0.00024,-0.00619,-0.02551,-0.00245,-1.55366,2.27771,-5.68961,-12.32989,-3.71480,2.93621,2.49336,6.33056,4.67903,3.60479,0.11286,0.77056,0.22909,0.10542,-0.76699,-0.06718,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5400,0.00013,0.07599,0.46135,0.99707,-0.04373,0.00153,0.06274,0.01080,0.06419,0.30374,0.30051,0.08556,0.07146,1,0.05114,1,0.04900,0.01900,0.7991,0.0000,-0.033801,0.071767,-39.5175,23.3638,44.3181,-1.9055,-42.0940,87.8795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,-0.019000,52.5676,-0.048983,0.018930,87.8795,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.03253,-0.15416,-0.61885,1.17846,-0.66389,0.03877,0.02556,0.16081,-0.62349,1.27226,-0.70100,0.15562,-0.00211,-0.00133,-0.02856,-0.00160,-1.55366,2.27771,-5.68961,-12.32989,-3.71480,2.93621,2.49336,6.33056,4.67903,3.60479,0.11286,0.77056,0.22909,0.10542,-0.76699,-0.06718,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5450,0.00061,0.07599,0.46094,0.99680,-0.04503,0.00245,0.06600,0.01101,0.06400,0.30347,0.30051,0.08713,0.07068,1,0.05328,1,0.04900,0.01900,0.5495,0.0000,-0.031400,0.073796,-36.1417,29.2862,35.8842,-11.5149,-26.9150,88.7844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,44.7965,-0.048925,0.018832,88.7844,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.01576,-0.15868,-0.61977,1.15822,-0.65620,0.12996,0.04699,0.16732,-0.63097,1.30842,-0.72671,0.18351,-0.00470,0.00340,-0.03134,-0.00101,-1.55366,2.27771,-5.68961,-12.32989,-3.71480,2.93621,2.49336,6.33056,4.67903,3.60479,0.11286,0.77056,0.22909,0.10542,-0.76699,-0.06718,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5500,0.00117,0.07600,0.46074,0.99644,-0.04635,0.00319,0.07036,0.01117,0.06369,0.30328,0.30051,0.08957,0.06822,1,0.05550,1,0.04900,0.01900,0.4938,0.0000,-0.029807,0.074787,-20.9517,22.4896,31.7456,-18.1397,-17.5021,85.0777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,-0.019000,36.1163,-0.048889,0.018871,85.0777,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00185,-0.16581,-0.61448,1.12436,-0.63183,0.23883,0.06397,0.17691,-0.62990,1.34006,-0.74892,0.20838,-0.00702,0.00698,-0.03350,-0.00081,-1.55366,2.27771,-5.68961,-12.32989,-3.71480,2.93621,2.49336,6.33056,4.67903,3.60479,0.11286,0.77056,0.22909,0.10542,-0.76699,-0.06718,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5550,0.00181,0.07601,0.46077,0.99601,-0.04728,0.00382,0.07561,0.01127,0.06334,0.30320,0.30051,0.09206,0.06479,1,0.05791,1,0.04900,0.01900,0.3275,0.0000,-0.023519,0.044563,-5.5686,6.9964,12.0887,2.0548,27.3293,139.4652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.004510,12.6321,-0.048922,-0.012099,139.4652,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.02979,-0.17255,-0.61474,1.09271,-0.59450,0.32498,0.07652,0.18810,-0.62127,1.36886,-0.76918,0.23247,-0.00897,0.00982,-0.03514,-0.00089,-1.55366,2.27771,-5.68961,-12.32989,-3.71480,2.93621,2.49336,6.33056,4.67903,3.60479,0.11286,0.77056,0.22909,0.10542,-0.76699,-0.06718,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5600,0.00195,0.07581,0.46067,0.99579,-0.04698,0.00502,0.07859,0.01137,0.06307,0.30336,0.30051,0.09376,0.06157,1,0.06060,0,0.04900,0.01900,0.4248,0.0000,-0.021565,0.037948,-18.8538,14.9371,32.0740,-4.8909,31.8798,126.5546,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049022,0.019020,32.4976,-0.048826,-0.018902,126.5546,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.03325,-0.18040,-0.62129,1.07186,-0.54516,0.37549,0.10686,0.19063,-0.63847,1.40696,-0.71420,0.23491,-0.03820,0.07079,-0.06809,0.05386,2.65997,6.00072,0.95122,-0.26880,1.11152,-0.85631,6.00075,-6.00076,-5.29610,3.66247,6.00075,-1.04993,-6.00075,6.00075,-6.00075,6.00075,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5650,0.00200,0.07551,0.46040,0.99570,-0.04604,0.00664,0.08011,0.01147,0.06290,0.30358,0.30051,0.09292,0.05952,1,0.06353,0,0.04900,0.01900,1.1667,0.0000,-0.021523,0.037465,-30.1491,9.1630,59.1024,0.0000,16.8029,24.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049004,-0.019004,59.4366,-0.048863,-0.018820,24.0041,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.01106,-0.18787,-0.62634,1.05438,-0.48663,0.40246,0.14172,0.18661,-0.66471,1.44843,-0.64261,0.22778,-0.07319,0.14493,-0.10697,0.12099,3.00807,5.64385,1.22528,-1.71567,1.43643,0.81450,0.24162,-2.80707,-0.89074,0.34748,0.54267,-0.26303,-0.79062,0.67142,-0.00853,0.74973,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5700,0.00226,0.07525,0.46016,0.99561,-0.04521,0.00832,0.08150,0.01160,0.06280,0.30367,0.30051,0.09077,0.05866,1,0.06631,0,0.04900,0.01900,0.9447,0.0000,-0.022108,0.036502,-45.2248,-4.2965,70.4876,3.9761,14.0130,25.6987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049001,-0.009501,71.1638,-0.048951,-0.018836,25.6987,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.02471,-0.19296,-0.62791,1.03818,-0.43133,0.41369,0.16821,0.18171,-0.67934,1.48337,-0.59455,0.22093,-0.09896,0.19636,-0.13369,0.16832,5.35672,6.00009,-3.19072,-5.08089,-0.33403,0.52292,1.20008,-2.34649,2.79027,1.62653,0.99637,-0.25184,-0.92894,0.66248,-0.33393,0.69494,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5750,0.00265,0.07507,0.45998,0.99553,-0.04435,0.00996,0.08278,0.01171,0.06276,0.30368,0.30051,0.08882,0.05879,1,0.06878,0,0.04900,0.01900,0.5350,0.0000,0.044255,0.048421,-30.0084,-3.0333,62.0076,-23.2752,-3.9459,73.5459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049024,-0.019024,60.9203,0.018888,-0.018876,73.5459,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.05143,-0.19649,-0.63035,1.02939,-0.39654,0.40894,0.18945,0.17544,-0.68377,1.51075,-0.55914,0.21445,-0.11921,0.23707,-0.15321,0.20330,3.97409,4.33672,-1.18466,-3.39188,0.06449,0.62383,0.82339,-1.32774,1.22271,0.43400,0.65474,-0.22573,-0.83223,0.66484,-0.46709,0.66564,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5800,0.00312,0.07498,0.45984,0.99546,-0.04353,0.01154,0.08382,0.01177,0.06272,0.30370,0.30051,0.08680,0.05931,1,0.07080,0,0.04900,0.01900,0.5752,0.0000,0.054782,0.051346,-13.2982,-1.6798,57.4433,-18.7608,-9.8961,61.4561,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049004,-0.019004,56.3444,0.029840,-0.018805,61.4561,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.06795,-0.19880,-0.63228,1.02437,-0.37732,0.39670,0.20672,0.16831,-0.68158,1.53027,-0.53100,0.20828,-0.13548,0.27076,-0.16812,0.23008,2.91555,3.41224,1.85637,-1.22951,0.92694,0.41818,0.06084,-0.81876,-1.34947,-1.02366,0.19161,-0.20032,-0.82755,0.64098,-0.29896,0.65950,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5850,0.00361,0.07495,0.45973,0.99541,-0.04283,0.01305,0.08458,0.01177,0.06264,0.30370,0.30051,0.08486,0.05991,1,0.07235,0,0.04900,0.01900,0.5654,0.0000,0.072093,0.061033,-5.9375,3.4490,61.4806,-12.1473,-13.0475,52.5478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049009,-0.019009,60.2068,0.048900,-0.013781,52.5478,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.07755,-0.20040,-0.63191,1.02055,-0.37178,0.38271,0.22019,0.16104,-0.67553,1.54252,-0.50687,0.20237,-0.14891,0.29900,-0.17966,0.25090,2.92234,2.73762,2.87196,-0.51665,1.27927,0.26428,-0.19841,0.10663,-1.91977,-1.30356,0.13020,-0.16902,-0.78227,0.63053,-0.02267,0.65938,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5900,0.00410,0.07499,0.45963,0.99538,-0.04229,0.01451,0.08499,0.01174,0.06254,0.30364,0.30051,0.08320,0.06038,1,0.07348,1,0.04900,0.01900,0.3151,0.0000,0.071451,0.063299,-1.7408,0.9540,2.9453,-6.7788,-7.9630,55.3138,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.018999,2.7082,0.048883,-0.011915,55.3138,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08245,-0.20149,-0.62965,1.01712,-0.37636,0.36950,0.23062,0.15376,-0.66742,1.54861,-0.48504,0.19660,-0.16020,0.32284,-0.18890,0.26762,2.92234,2.73762,2.87196,-0.51665,1.27927,0.26428,-0.19841,0.10663,-1.91977,-1.30356,0.13020,-0.16902,-0.78227,0.63053,-0.02267,0.65938,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.5950,0.00458,0.07507,0.45955,0.99537,-0.04190,0.01599,0.08503,0.01169,0.06240,0.30356,0.30051,0.08186,0.06069,1,0.07421,1,0.04900,0.01900,0.2475,0.0000,0.071274,0.063700,1.2748,3.9500,7.1497,-5.7416,-6.0690,56.2629,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,6.9149,0.048886,-0.011778,56.2629,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08436,-0.20210,-0.62604,1.01350,-0.38779,0.35719,0.23895,0.14634,-0.65859,1.54959,-0.46478,0.19088,-0.16998,0.34345,-0.19669,0.28172,2.92234,2.73762,2.87196,-0.51665,1.27927,0.26428,-0.19841,0.10663,-1.91977,-1.30356,0.13020,-0.16902,-0.78227,0.63053,-0.02267,0.65938,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.6000,0.00505,0.07519,0.45951,0.99537,-0.04167,0.01754,0.08484,0.01161,0.06224,0.30344,0.30051,0.08084,0.06090,1,0.07457,1,0.04900,0.01900,0.1830,0.0000,0.042005,0.057418,3.3939,6.1070,9.9435,7.8756,1.9999,74.0012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,9.7272,0.019038,-0.010760,74.0012,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08483,-0.20240,-0.62460,1.01198,-0.39931,0.34583,0.24563,0.13880,-0.64983,1.54608,-0.44573,0.18517,-0.17866,0.36172,-0.20350,0.29407,2.92234,2.73762,2.87196,-0.51665,1.27927,0.26428,-0.19841,0.10663,-1.91977,-1.30356,0.13020,-0.16902,-0.78227,0.63053,-0.02267,0.65938,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.6050,0.00548,0.07533,0.45949,0.99537,-0.04162,0.01913,0.08446,0.01155,0.06208,0.30333,0.30051,0.08014,0.06110,1,0.07458,1,0.04900,0.01900,0.1715,0.0000,0.040995,0.058076,1.2960,4.7678,8.2817,7.2549,1.2240,71.4807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,8.0606,0.018269,-0.009867,71.4807,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08475,-0.20240,-0.62552,1.01243,-0.40911,0.33551,0.25110,0.13123,-0.64151,1.53863,-0.42776,0.17946,-0.18649,0.37821,-0.20961,0.30518,2.92234,2.73762,2.87196,-0.51665,1.27927,0.26428,-0.19841,0.10663,-1.91977,-1.30356,0.13020,-0.16902,-0.78227,0.63053,-0.02267,0.65938,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.6100,0.00588,0.07550,0.45950,0.99538,-0.04176,0.02072,0.08391,0.01152,0.06192,0.30325,0.30051,0.07979,0.06131,1,0.07429,1,0.04900,0.01900,0.1631,0.0000,0.040151,0.058740,-0.8076,3.7779,7.3603,6.7692,0.5534,69.3911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.049000,0.019000,7.1279,0.017646,-0.009009,69.3911,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.08457,-0.20205,-0.62794,1.01402,-0.41737,0.32623,0.25568,0.12377,-0.63387,1.52774,-0.41075,0.17374,-0.19368,0.39337,-0.21520,0.31537,2.92234,2.73762,2.87196,-0.51665,1.27927,0.26428,-0.19841,0.10663,-1.91977,-1.30356,0.13020,-0.16902,-0.78227,0.63053,-0.02267,0.65938,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
