t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
2.4200,0.00169,0.08383,0.46337,0.99988,-0.01502,0.00059,-0.00290,0.00873,0.06045,0.30208,0.30051,0.02981,0.06417,2,0.03496,-0.00269,-0.25182,-0.45098,0.90435,-0.45489,0.26959,0.01097,-0.25002,-0.40865,0.81232,-0.40364,0.27520,-0.00400,-0.00027,-0.03620,0.00681,-0.14987,2.11559,-0.13650,-2.16321,-0.19370,-0.93796,0.03090,0.05388,0.20429,0.06183,0.39133,-0.19707,0.01093,0.00088,-0.02491,0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4250,0.00170,0.08401,0.46337,0.99988,-0.01513,0.00058,-0.00292,0.00873,0.06057,0.30208,0.30051,0.03004,0.06428,2,0.03496,-0.00269,-0.25208,-0.45063,0.90371,-0.45461,0.27007,0.01105,-0.25025,-0.40795,0.81089,-0.40288,0.27566,-0.00400,-0.00027,-0.03649,0.00686,-0.15004,2.12460,-0.13986,-2.16779,-0.19695,-0.93906,0.03031,0.04984,0.20835,0.06911,0.39557,-0.19600,0.01110,0.00090,-0.02504,0.00022,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4300,0.00171,0.08419,0.46338,0.99988,-0.01524,0.00058,-0.00295,0.00873,0.06069,0.30208,0.30051,0.03026,0.06438,2,0.03497,-0.00268,-0.25234,-0.45027,0.90307,-0.45432,0.27053,0.01113,-0.25049,-0.40725,0.80946,-0.40212,0.27611,-0.00400,-0.00028,-0.03678,0.00691,-0.15024,2.13176,-0.14323,-2.17207,-0.20072,-0.94026,0.02976,0.04728,0.21154,0.07505,0.39896,-0.19503,0.01111,0.00090,-0.02519,0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4350,0.00171,0.08436,0.46338,0.99988,-0.01535,0.00057,-0.00298,0.00873,0.06081,0.30209,0.30051,0.03049,0.06449,2,0.03497,-0.00268,-0.25260,-0.44992,0.90244,-0.45404,0.27099,0.01121,-0.25072,-0.40655,0.80804,-0.40137,0.27656,-0.00400,-0.00028,-0.03708,0.00697,-0.15043,2.13891,-0.14650,-2.17621,-0.20432,-0.94142,0.02922,0.04460,0.21475,0.08097,0.40235,-0.19411,0.01114,0.00090,-0.02534,0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4400,0.00172,0.08454,0.46339,0.99988,-0.01546,0.00057,-0.00301,0.00873,0.06093,0.30209,0.30051,0.03071,0.06459,2,0.03497,-0.00268,-0.25285,-0.44958,0.90181,-0.45375,0.27145,0.01128,-0.25095,-0.40586,0.80661,-0.40062,0.27701,-0.00400,-0.00028,-0.03737,0.00702,-0.15062,2.14614,-0.14968,-2.18028,-0.20779,-0.94254,0.02868,0.04183,0.21794,0.08689,0.40574,-0.19317,0.01118,0.00091,-0.02548,0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4450,0.00172,0.08471,0.46339,0.99987,-0.01557,0.00056,-0.00303,0.00873,0.06105,0.30210,0.30051,0.03093,0.06470,2,0.03497,-0.00268,-0.25311,-0.44923,0.90118,-0.45347,0.27190,0.01136,-0.25118,-0.40516,0.80519,-0.39987,0.27745,-0.00400,-0.00028,-0.03766,0.00707,-0.15081,2.15339,-0.15280,-2.18427,-0.21116,-0.94363,0.02814,0.03901,0.22112,0.09278,0.40910,-0.19223,0.01123,0.00091,-0.02561,0.00015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4500,0.00173,0.08488,0.46340,0.99987,-0.01568,0.00056,-0.00306,0.00873,0.06117,0.30210,0.30051,0.03115,0.06480,2,0.03497,-0.00267,-0.25336,-0.44888,0.90056,-0.45319,0.27234,0.01143,-0.25140,-0.40447,0.80378,-0.39912,0.27789,-0.00400,-0.00028,-0.03795,0.00713,-0.15098,2.16067,-0.15585,-2.18820,-0.21444,-0.94471,0.02759,0.03615,0.22426,0.09863,0.41242,-0.19130,0.01128,0.00092,-0.02575,0.00013,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4550,0.00173,0.08505,0.46340,0.99987,-0.01579,0.00056,-0.00308,0.00873,0.06128,0.30211,0.30051,0.03137,0.06490,2,0.03497,-0.00267,-0.25361,-0.44853,0.89992,-0.45290,0.27280,0.01150,-0.25163,-0.40378,0.80236,-0.39838,0.27833,-0.00400,-0.00028,-0.03824,0.00718,-0.15114,2.16796,-0.15884,-2.19206,-0.21765,-0.94578,0.02704,0.03327,0.22735,0.10444,0.41569,-0.19036,0.01133,0.00092,-0.02588,0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4600,0.00174,0.08522,0.46341,0.99987,-0.01590,0.00055,-0.00311,0.00873,0.06140,0.30211,0.30051,0.03159,0.06500,2,0.03497,-0.00267,-0.25385,-0.44819,0.89930,-0.45262,0.27326,0.01157,-0.25185,-0.40309,0.80095,-0.39763,0.27876,-0.00400,-0.00028,-0.03854,0.00723,-0.15126,2.17675,-0.16182,-2.19617,-0.22049,-0.94683,0.02643,0.02930,0.23100,0.11118,0.41949,-0.18930,0.01150,0.00094,-0.02601,0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4650,0.00175,0.08539,0.46341,0.99987,-0.01601,0.00055,-0.00313,0.00873,0.06152,0.30212,0.30051,0.03181,0.06510,2,0.03497,-0.00266,-0.25410,-0.44784,0.89868,-0.45234,0.27371,0.01164,-0.25207,-0.40240,0.79955,-0.39689,0.27919,-0.00400,-0.00028,-0.03883,0.00728,-0.15140,2.18372,-0.16479,-2.19994,-0.22382,-0.94798,0.02587,0.02676,0.23379,0.11660,0.42245,-0.18837,0.01151,0.00094,-0.02615,0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4700,0.00175,0.08556,0.46342,0.99986,-0.01612,0.00054,-0.00315,0.00873,0.06163,0.30212,0.30051,0.03203,0.06520,2,0.03497,-0.00266,-0.25434,-0.44750,0.89806,-0.45206,0.27415,0.01170,-0.25228,-0.40171,0.79815,-0.39615,0.27962,-0.00400,-0.00028,-0.03912,0.00733,-0.15155,2.19070,-0.16766,-2.20359,-0.22698,-0.94910,0.02531,0.02412,0.23658,0.12200,0.42539,-0.18746,0.01153,0.00094,-0.02629,0.00005,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4750,0.00176,0.08573,0.46342,0.99986,-0.01623,0.00054,-0.00318,0.00873,0.06174,0.30212,0.30051,0.03225,0.06530,2,0.03497,-0.00266,-0.25458,-0.44716,0.89744,-0.45178,0.27458,0.01176,-0.25250,-0.40103,0.79675,-0.39541,0.28005,-0.00400,-0.00029,-0.03941,0.00738,-0.15169,2.19771,-0.17043,-2.20713,-0.23000,-0.95018,0.02476,0.02140,0.23935,0.12737,0.42832,-0.18655,0.01156,0.00094,-0.02642,0.00003,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4800,0.00176,0.08589,0.46343,0.99986,-0.01634,0.00053,-0.00320,0.00873,0.06186,0.30213,0.30051,0.03246,0.06539,2,0.03497,-0.00266,-0.25481,-0.44682,0.89683,-0.45150,0.27501,0.01182,-0.25271,-0.40035,0.79535,-0.39468,0.28047,-0.00401,-0.00029,-0.03971,0.00744,-0.15182,2.20473,-0.17313,-2.21060,-0.23291,-0.95125,0.02421,0.01863,0.24209,0.13271,0.43121,-0.18565,0.01160,0.00095,-0.02655,0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4850,0.00177,0.08606,0.46343,0.99986,-0.01644,0.00053,-0.00322,0.00873,0.06197,0.30213,0.30051,0.03268,0.06549,2,0.03497,-0.00265,-0.25505,-0.44648,0.89622,-0.45123,0.27544,0.01188,-0.25292,-0.39967,0.79396,-0.39394,0.28089,-0.00401,-0.00029,-0.04000,0.00749,-0.15195,2.21177,-0.17575,-2.21399,-0.23573,-0.95229,0.02366,0.01583,0.24478,0.13799,0.43404,-0.18476,0.01165,0.00095,-0.02667,-0.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4900,0.00177,0.08622,0.46344,0.99986,-0.01655,0.00052,-0.00324,0.00873,0.06208,0.30214,0.30051,0.03289,0.06559,2,0.03497,-0.00265,-0.25528,-0.44615,0.89562,-0.45095,0.27587,0.01193,-0.25313,-0.39899,0.79258,-0.39321,0.28131,-0.00401,-0.00029,-0.04029,0.00754,-0.15207,2.21882,-0.17832,-2.21731,-0.23848,-0.95333,0.02311,0.01302,0.24743,0.14322,0.43683,-0.18386,0.01169,0.00096,-0.02680,-0.00003,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.4950,0.00178,0.08639,0.46344,0.99986,-0.01666,0.00052,-0.00326,0.00873,0.06219,0.30214,0.30051,0.03311,0.06568,2,0.03497,-0.00265,-0.25551,-0.44581,0.89501,-0.45068,0.27629,0.01199,-0.25333,-0.39831,0.79119,-0.39249,0.28173,-0.00401,-0.00029,-0.04058,0.00759,-0.15218,2.22588,-0.18082,-2.22057,-0.24115,-0.95436,0.02256,0.01019,0.25002,0.14838,0.43955,-0.18297,0.01174,0.00096,-0.02692,-0.00006,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5000,0.00178,0.08655,0.46345,0.99985,-0.01676,0.00052,-0.00328,0.00873,0.06230,0.30215,0.30051,0.03332,0.06578,2,0.03498,-0.00264,-0.25574,-0.44548,0.89441,-0.45041,0.27671,0.01204,-0.25354,-0.39763,0.78982,-0.39176,0.28214,-0.00401,-0.00029,-0.04087,0.00763,-0.15228,2.23292,-0.18326,-2.22376,-0.24375,-0.95539,0.02201,0.00737,0.25255,0.15348,0.44220,-0.18207,0.01178,0.00097,-0.02704,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5050,0.00179,0.08671,0.46345,0.99985,-0.01687,0.00051,-0.00330,0.00873,0.06241,0.30215,0.30051,0.03353,0.06587,2,0.03498,-0.00264,-0.25597,-0.44515,0.89380,-0.45013,0.27715,0.01209,-0.25374,-0.39696,0.78844,-0.39104,0.28255,-0.00401,-0.00029,-0.04117,0.00768,-0.15238,2.23996,-0.18564,-2.22689,-0.24629,-0.95641,0.02146,0.00454,0.25501,0.15850,0.44479,-0.18118,0.01183,0.00097,-0.02716,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5100,0.00179,0.08687,0.46346,0.99985,-0.01697,0.00051,-0.00332,0.00873,0.06252,0.30215,0.30051,0.03374,0.06596,2,0.03498,-0.00264,-0.25619,-0.44481,0.89320,-0.44985,0.27758,0.01213,-0.25394,-0.39629,0.78707,-0.39032,0.28295,-0.00401,-0.00029,-0.04146,0.00773,-0.15244,2.24834,-0.18801,-2.23020,-0.24848,-0.95743,0.02086,0.00069,0.25799,0.16438,0.44787,-0.18021,0.01197,0.00098,-0.02728,-0.00012,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5150,0.00180,0.08703,0.46346,0.99985,-0.01708,0.00050,-0.00334,0.00873,0.06263,0.30216,0.30051,0.03395,0.06605,2,0.03498,-0.00264,-0.25641,-0.44448,0.89260,-0.44958,0.27800,0.01218,-0.25413,-0.39562,0.78571,-0.38960,0.28336,-0.00401,-0.00029,-0.04175,0.00778,-0.15252,2.25502,-0.19035,-2.23321,-0.25112,-0.95854,0.02031,-0.00177,0.26013,0.16898,0.45011,-0.17933,0.01197,0.00098,-0.02741,-0.00015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5200,0.00181,0.08719,0.46347,0.99985,-0.01718,0.00050,-0.00336,0.00873,0.06274,0.30216,0.30051,0.03416,0.06614,2,0.03498,-0.00264,-0.25663,-0.44415,0.89201,-0.44931,0.27842,0.01222,-0.25433,-0.39496,0.78435,-0.38889,0.28376,-0.00401,-0.00029,-0.04204,0.00783,-0.15261,2.26168,-0.19258,-2.23607,-0.25359,-0.95961,0.01977,-0.00432,0.26226,0.17355,0.45233,-0.17847,0.01199,0.00099,-0.02753,-0.00018,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5250,0.00181,0.08734,0.46347,0.99984,-0.01729,0.00049,-0.00338,0.00873,0.06284,0.30217,0.30051,0.03437,0.06623,2,0.03498,-0.00264,-0.25685,-0.44383,0.89142,-0.44904,0.27883,0.01226,-0.25452,-0.39429,0.78300,-0.38818,0.28415,-0.00402,-0.00029,-0.04233,0.00787,-0.15269,2.26834,-0.19471,-2.23882,-0.25592,-0.96065,0.01924,-0.00694,0.26435,0.17807,0.45452,-0.17762,0.01201,0.00099,-0.02764,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5300,0.00182,0.08750,0.46347,0.99984,-0.01739,0.00049,-0.00339,0.00873,0.06295,0.30217,0.30051,0.03458,0.06632,2,0.03498,-0.00263,-0.25706,-0.44350,0.89083,-0.44877,0.27923,0.01229,-0.25471,-0.39363,0.78165,-0.38747,0.28455,-0.00402,-0.00029,-0.04262,0.00792,-0.15241,2.27500,-0.19606,-2.24075,-0.25736,-0.96167,0.01840,-0.00959,0.26569,0.18179,0.45588,-0.17678,0.01204,0.00099,-0.02776,-0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5350,0.00182,0.08765,0.46348,0.99984,-0.01749,0.00048,-0.00341,0.00873,0.06305,0.30218,0.30051,0.03478,0.06641,2,0.03498,-0.00263,-0.25728,-0.44318,0.89025,-0.44851,0.27964,0.01233,-0.25490,-0.39297,0.78031,-0.38677,0.28494,-0.00402,-0.00030,-0.04291,0.00797,-0.15062,2.28168,-0.19441,-2.23955,-0.25550,-0.96268,0.01625,-0.01227,0.26402,0.18235,0.45393,-0.17594,0.01208,0.00099,-0.02787,-0.00025,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5400,0.00183,0.08781,0.46348,0.99984,-0.01759,0.00048,-0.00342,0.00873,0.06316,0.30218,0.30051,0.03499,0.06650,2,0.03498,-0.00263,-0.25749,-0.44286,0.88967,-0.44824,0.28004,0.01236,-0.25509,-0.39231,0.77897,-0.38607,0.28533,-0.00402,-0.00030,-0.04320,0.00801,-0.14901,2.28835,-0.19253,-2.23819,-0.25347,-0.96368,0.01409,-0.01497,0.26226,0.18291,0.45199,-0.17508,0.01213,0.00100,-0.02798,-0.00029,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5450,0.00183,0.08796,0.46349,0.99984,-0.01769,0.00047,-0.00344,0.00873,0.06326,0.30218,0.30051,0.03519,0.06658,2,0.03498,-0.00263,-0.25770,-0.44254,0.88909,-0.44797,0.28044,0.01238,-0.25527,-0.39166,0.77763,-0.38537,0.28572,-0.00402,-0.00030,-0.04348,0.00806,-0.14762,2.29503,-0.19049,-2.23672,-0.25132,-0.96468,0.01203,-0.01767,0.26041,0.18344,0.45002,-0.17423,0.01219,0.00101,-0.02809,-0.00032,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5500,0.00184,0.08811,0.46349,0.99984,-0.01779,0.00047,-0.00345,0.00873,0.06337,0.30219,0.30051,0.03539,0.06667,2,0.03498,-0.00262,-0.25791,-0.44223,0.88851,-0.44770,0.28084,0.01240,-0.25545,-0.39100,0.77631,-0.38468,0.28611,-0.00402,-0.00030,-0.04377,0.00810,-0.14648,2.30170,-0.18836,-2.23517,-0.24910,-0.96568,0.01017,-0.02037,0.25848,0.18392,0.44801,-0.17337,0.01225,0.00102,-0.02820,-0.00035,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5550,0.00184,0.08826,0.46350,0.99983,-0.01789,0.00046,-0.00346,0.00873,0.06347,0.30219,0.30051,0.03559,0.06675,2,0.03498,-0.00262,-0.25811,-0.44191,0.88794,-0.44743,0.28125,0.01241,-0.25563,-0.39035,0.77498,-0.38400,0.28650,-0.00402,-0.00030,-0.04405,0.00814,-0.14559,2.30834,-0.18618,-2.23356,-0.24684,-0.96669,0.00853,-0.02306,0.25651,0.18435,0.44595,-0.17253,0.01232,0.00102,-0.02830,-0.00039,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5600,0.00185,0.08841,0.46350,0.99983,-0.01799,0.00046,-0.00347,0.00874,0.06357,0.30220,0.30051,0.03579,0.06684,2,0.03498,-0.00262,-0.25831,-0.44160,0.88737,-0.44715,0.28165,0.01242,-0.25581,-0.38970,0.77366,-0.38332,0.28689,-0.00402,-0.00030,-0.04434,0.00818,-0.14493,2.31495,-0.18398,-2.23193,-0.24458,-0.96770,0.00713,-0.02573,0.25449,0.18472,0.44385,-0.17170,0.01238,0.00103,-0.02840,-0.00042,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5650,0.00185,0.08856,0.46351,0.99983,-0.01809,0.00046,-0.00348,0.00874,0.06367,0.30220,0.30051,0.03599,0.06692,2,0.03498,-0.00262,-0.25852,-0.44129,0.88680,-0.44688,0.28205,0.01242,-0.25599,-0.38905,0.77235,-0.38265,0.28728,-0.00403,-0.00030,-0.04462,0.00823,-0.14449,2.32150,-0.18179,-2.23028,-0.24234,-0.96872,0.00596,-0.02838,0.25245,0.18506,0.44172,-0.17089,0.01243,0.00103,-0.02850,-0.00046,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5700,0.00186,0.08871,0.46351,0.99983,-0.01819,0.00045,-0.00349,0.00874,0.06377,0.30220,0.30051,0.03619,0.06700,2,0.03498,-0.00261,-0.25872,-0.44098,0.88623,-0.44661,0.28245,0.01242,-0.25616,-0.38841,0.77105,-0.38198,0.28766,-0.00403,-0.00030,-0.04490,0.00827,-0.14425,2.32798,-0.17962,-2.22862,-0.24013,-0.96973,0.00502,-0.03100,0.25040,0.18534,0.43957,-0.17009,0.01248,0.00104,-0.02859,-0.00049,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5750,0.00186,0.08885,0.46352,0.99983,-0.01829,0.00045,-0.00349,0.00874,0.06387,0.30221,0.30051,0.03639,0.06708,2,0.03498,-0.00261,-0.25891,-0.44067,0.88567,-0.44634,0.28284,0.01241,-0.25634,-0.38776,0.76975,-0.38132,0.28804,-0.00403,-0.00030,-0.04518,0.00831,-0.14417,2.33439,-0.17748,-2.22697,-0.23795,-0.97075,0.00429,-0.03359,0.24834,0.18559,0.43739,-0.16932,0.01253,0.00104,-0.02868,-0.00052,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5800,0.00187,0.08900,0.46352,0.99982,-0.01839,0.00044,-0.00350,0.00874,0.06397,0.30221,0.30051,0.03658,0.06716,2,0.03498,-0.00261,-0.25911,-0.44037,0.88511,-0.44607,0.28324,0.01240,-0.25651,-0.38712,0.76845,-0.38066,0.28843,-0.00403,-0.00030,-0.04545,0.00835,-0.14424,2.34073,-0.17539,-2.22532,-0.23583,-0.97177,0.00373,-0.03616,0.24629,0.18581,0.43521,-0.16857,0.01258,0.00105,-0.02878,-0.00055,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5850,0.00187,0.08914,0.46352,0.99982,-0.01848,0.00044,-0.00350,0.00874,0.06406,0.30222,0.30051,0.03678,0.06724,2,0.03498,-0.00262,-0.25930,-0.44007,0.88456,-0.44579,0.28363,0.01239,-0.25667,-0.38648,0.76717,-0.38001,0.28880,-0.00403,-0.00030,-0.04573,0.00839,-0.14443,2.34699,-0.17335,-2.22370,-0.23375,-0.97279,0.00333,-0.03869,0.24425,0.18601,0.43303,-0.16783,0.01262,0.00105,-0.02887,-0.00058,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.5900,0.00188,0.08928,0.46353,0.99982,-0.01858,0.00043,-0.00350,0.00874,0.06416,0.30222,0.30051,0.03697,0.06732,2,0.03498,-0.00262,-0.25949,-0.43977,0.88400,-0.44553,0.28402,0.01237,-0.25684,-0.38585,0.76589,-0.37936,0.28918,-0.00403,-0.00030,-0.04601,0.00843,-0.14472,2.35316,-0.17135,-2.22209,-0.23172,-0.97380,0.00306,-0.04120,0.24223,0.18618,0.43085,-0.16712,0.01266,0.00105,-0.02896,-0.00061,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
