t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
3.3280,C,-0.01216,-0.00179,-2.24692,0.00107,-0.01385,-0.00959,0.10415,-0.17478,9.51815,-0.432555,0.003437,-0.005094,0.901587,79,30.465,12.169,101,15,38,15,0.00000,-0.00406,0.00775,7.1741,0.61495,0.60650,-0.02325,8.5842,-1.21314,-1.21641,0.03033,7.0648,0.00000,0.00116,0.05813,-4.5766,0.57528,0.58059,-0.13177,-4.5766,-1.21189,-1.21123,0.00202,3.3191,0.00000,-0.00767,-0.01163,12.2702,0.59539,0.59866,-0.04651,-2.9686,-1.21307,-1.21176,-0.01011,3.3191,0.00000,0.01094,0.00775,-14.9172,0.63395,0.62869,0.10076,3.8839,-1.21212,-1.21329,-0.01820,6.0217
3.3300,C,-0.01212,-0.00184,-2.24694,0.00533,-0.00852,-0.00852,0.10415,-0.17478,9.51815,-0.432545,0.003449,-0.005068,0.901592,79,30.465,12.032,101,15,38,15,0.00000,-0.00403,0.04263,7.0999,0.61503,0.60656,-0.00775,8.4852,-1.21314,-1.21641,0.03033,7.0648,0.00000,0.00113,0.03876,-4.3787,0.57512,0.58056,-0.01163,-4.7250,-1.21187,-1.21119,0.01415,3.3191,0.00000,-0.00767,-0.04263,12.0228,0.59534,0.59869,0.05426,-2.8696,-1.21306,-1.21176,-0.00809,3.4139,0.00000,0.01094,0.06201,-15.0656,0.63414,0.62893,0.11239,3.9829,-1.21211,-1.21328,0.02224,6.0691
3.3320,C,-0.01211,-0.00186,-2.24695,0.00320,-0.01598,-0.01704,0.10415,-0.17478,9.51815,-0.432538,0.003457,-0.005057,0.901595,79,30.465,12.203,101,15,38,15,0.00000,-0.00403,0.01163,7.2236,0.61510,0.60659,0.00000,8.6337,-1.21314,-1.21642,0.00000,7.2071,0.00000,0.00113,0.00388,-4.5766,0.57495,0.58046,-0.00388,-4.6755,-1.21186,-1.21115,0.05459,3.3191,0.00000,-0.00764,0.01938,11.9733,0.59530,0.59863,-0.02713,-2.9439,-1.21306,-1.21176,-0.00809,3.4139,0.00000,0.01097,0.06588,-15.2140,0.63434,0.62902,0.07363,3.9581,-1.21209,-1.21328,0.02224,6.0691
3.3340,C,-0.01209,-0.00187,-2.24695,0.00533,0.01172,0.00426,0.08140,-0.20111,9.45710,-0.432539,0.003459,-0.005045,0.901595,79,30.465,12.169,101,15,38,15,0.00000,-0.00400,0.05813,7.1246,0.61518,0.60662,0.07751,8.4605,-1.21314,-1.21642,0.00607,7.3019,0.00000,0.00113,-0.00775,-4.4776,0.57479,0.58037,-0.03488,-4.8240,-1.21185,-1.21112,0.00000,3.3191,0.00000,-0.00770,-0.09301,11.9733,0.59527,0.59860,-0.05813,-3.0428,-1.21306,-1.21175,0.02224,3.4139,0.00000,0.01079,-0.23641,-14.8924,0.63453,0.62912,0.05813,4.0076,-1.21208,-1.21328,0.02022,6.0691
3.3380,C,-0.01208,-0.00191,-2.24697,-0.00852,-0.01172,-0.01491,0.08140,-0.20111,9.45710,-0.432528,0.003471,-0.005032,0.901600,79,30.456,12.237,101,15,38,15,0.00000,-0.00400,0.01550,7.0257,0.61535,0.60672,0.00000,8.5347,-1.21313,-1.21642,0.00000,7.1123,0.00000,0.00113,-0.01163,-4.4776,0.57446,0.58022,-0.00775,-4.8487,-1.21182,-1.21108,0.00607,3.3191,0.00000,-0.00770,-0.06201,12.1712,0.59519,0.59857,-0.05426,-3.0181,-1.21306,-1.21175,0.02426,3.4139,0.00000,0.01094,0.04263,-15.3130,0.63491,0.62933,0.08526,4.1066,-1.21204,-1.21331,-0.03640,6.0691
3.3400,C,-0.01203,-0.00198,-2.24700,-0.00426,-0.01065,-0.01491,0.08380,-0.16281,9.49780,-0.432518,0.003493,-0.004995,0.901605,79,30.465,12.237,101,15,38,15,0.00000,-0.00397,0.06976,7.0257,0.61543,0.60684,0.01938,8.5594,-1.21313,-1.21641,0.03235,7.2071,0.00000,0.00119,0.07363,-4.4776,0.57430,0.58004,0.03488,-5.0466,-1.21180,-1.21097,0.04853,3.2716,0.00000,-0.00767,0.05426,12.1960,0.59515,0.59854,-0.06976,-3.1170,-1.21306,-1.21176,-0.01011,3.4613,0.00000,0.01091,0.01938,-15.2140,0.63511,0.62954,0.10464,4.1808,-1.21203,-1.21329,-0.01415,6.1165
3.3440,C,-0.01200,-0.00199,-2.24701,0.00533,0.00746,-0.01278,0.03831,-0.17837,9.41041,-0.432510,0.003491,-0.004977,0.901609,79,30.465,12.271,101,15,38,15,0.00000,-0.00400,0.02713,7.1246,0.61560,0.60687,-0.04651,8.5594,-1.21313,-1.21641,0.03235,7.1123,0.00000,0.00116,0.02713,-4.4776,0.57398,0.57992,-0.03876,-4.9229,-1.21178,-1.21096,0.00809,3.2242,0.00000,-0.00773,-0.07363,12.1218,0.59509,0.59847,-0.08139,-2.9686,-1.21306,-1.21175,0.03437,3.3191,0.00000,0.01079,-0.20540,-15.2388,0.63550,0.62969,0.08914,4.2797,-1.21199,-1.21331,-0.05864,6.1165
3.3460,C,-0.01199,-0.00201,-2.24705,-0.00852,-0.00639,-0.01385,0.03831,-0.17837,9.41041,-0.432493,0.003499,-0.004969,0.901617,79,30.456,12.340,101,16,38,15,0.00000,-0.00400,-0.00775,7.0751,0.61568,0.60696,-0.01938,8.6584,-1.21313,-1.21642,-0.01213,7.1123,0.00000,0.00119,0.05038,-4.6013,0.57382,0.57980,-0.02713,-5.1456,-1.21176,-1.21089,0.02426,3.1294,0.00000,-0.00770,0.00000,11.9981,0.59505,0.59850,-0.00388,-3.0675,-1.21305,-1.21176,-0.01011,3.4139,0.00000,0.01088,0.04263,-14.9914,0.63569,0.62990,0.06201,4.1808,-1.21197,-1.21329,-0.02224,6.1165
3.3480,C,-0.01198,-0.00204,-2.24708,-0.00746,-0.00320,-0.01491,0.00120,-0.17597,9.47864,-0.432480,0.003510,-0.004961,0.901623,79,30.456,12.442,101,16,38,15,0.00000,-0.00397,0.03100,6.9020,0.61577,0.60702,0.00000,8.6584,-1.21312,-1.21641,0.02224,7.2071,0.00000,0.00119,0.05426,-4.5766,0.57366,0.57968,0.04651,-5.0466,-1.21175,-1.21088,-0.01618,3.0820,0.00000,-0.00770,0.00388,12.1712,0.59502,0.59850,-0.00388,-3.0675,-1.21305,-1.21175,0.01618,3.4613,0.00000,0.01088,0.04263,-14.9914,0.63589,0.62996,0.01938,4.4776,-1.21196,-1.21328,0.01011,6.2114
3.3500,C,-0.01198,-0.00204,-2.24708,-0.00746,-0.00320,-0.01491,0.00120,-0.17597,9.47864,-0.432480,0.003510,-0.004961,0.901623,79,30.456,12.442,101,16,38,15,0.00000,-0.00397,0.03100,6.9020,0.61586,0.60708,0.03100,8.6831,-1.21312,-1.21641,0.02224,7.2071,0.00000,0.00119,0.05426,-4.5766,0.57351,0.57959,-0.04651,-5.2445,-1.21173,-1.21088,-0.01618,3.0820,0.00000,-0.00770,0.00388,12.1712,0.59499,0.59847,-0.06201,-3.2655,-1.21305,-1.21176,-0.00809,3.4139,0.00000,0.01088,0.05038,-15.0656,0.63609,0.63021,0.13177,4.4282,-1.21194,-1.21328,0.01011,6.2114
3.3520,C,-0.01195,-0.00203,-2.24709,0.01278,0.02024,-0.00959,0.00120,-0.17597,9.47864,-0.432475,0.003497,-0.004950,0.901625,79,30.456,12.476,101,16,38,15,0.00000,-0.00397,0.03876,7.0999,0.61594,0.60717,0.00000,8.8810,-1.21312,-1.21641,0.03235,7.2071,0.00000,0.00116,-0.02325,-4.5271,0.57335,0.57934,-0.11239,-5.3187,-1.21172,-1.21081,0.00000,3.1294,0.00000,-0.00770,0.01163,11.9486,0.59496,0.59847,-0.02713,-3.3644,-1.21305,-1.21175,0.01618,3.4139,0.00000,0.01079,-0.07363,-15.0904,0.63629,0.63039,0.10464,4.7003,-1.21192,-1.21328,-0.00202,6.1165
3.3540,C,-0.01193,-0.00205,-2.24712,0.00533,0.00533,-0.01491,-0.05986,-0.20710,9.41999,-0.432461,0.003502,-0.004934,0.901633,79,30.447,12.442,101,16,38,15,0.00000,-0.00397,0.02325,7.0999,0.61603,0.60726,0.02325,8.6584,-1.21312,-1.21642,-0.00202,7.2071,0.00000,0.00119,0.02713,-4.6755,0.57320,0.57928,-0.07751,-5.4177,-1.21171,-1.21080,-0.01415,3.0820,0.00000,-0.00773,-0.03100,12.1960,0.59493,0.59847,-0.02713,-3.3644,-1.21305,-1.21175,0.01618,3.4139,0.00000,0.01085,0.05426,-14.9667,0.63649,0.63039,0.10464,4.7003,-1.21190,-1.21326,0.03033,6.2114
3.3560,C,-0.01190,-0.00204,-2.24715,0.01065,0.00639,-0.01491,-0.05986,-0.20710,9.41999,-0.432446,0.003493,-0.004922,0.901639,79,30.456,12.545,101,16,38,15,0.00000,-0.00397,0.00000,7.0257,0.61612,0.60729,-0.00775,8.8316,-1.21311,-1.21642,0.00000,7.2071,0.00000,0.00119,-0.00775,-4.4776,0.57304,0.57919,-0.07363,-5.3187,-1.21169,-1.21077,-0.01011,3.0346,0.00000,-0.00776,-0.08139,12.0970,0.59490,0.59844,-0.02713,-3.3397,-1.21305,-1.21176,-0.00809,3.4139,0.00000,0.01085,0.04651,-15.1398,0.63669,0.63063,0.05038,4.6013,-1.21188,-1.21328,0.00202,6.2114
3.3580,C,-0.01187,-0.00205,-2.24716,0.00533,-0.01065,-0.00213,-0.06704,-0.16999,9.47745,-0.432443,0.003492,-0.004907,0.901641,79,30.456,12.545,101,16,38,15,0.00000,-0.00397,0.00388,7.0999,0.61622,0.60735,0.01550,8.7326,-1.21311,-1.21642,0.00000,7.2071,0.00000,0.00122,0.05038,-4.6755,0.57289,0.57913,-0.02713,-5.5166,-1.21168,-1.21070,0.04651,2.8923,0.00000,-0.00770,0.01938,12.0228,0.59488,0.59841,-0.05426,-3.2655,-1.21305,-1.21175,0.01415,3.2716,0.00000,0.01073,-0.15502,-14.8924,0.63689,0.63078,0.10076,4.7250,-1.21186,-1.21326,0.02831,6.2588
3.3600,C,-0.01181,-0.00209,-2.24722,0.00746,-0.00426,-0.02450,-0.06704,-0.16999,9.47745,-0.432419,0.003498,-0.004874,0.901653,79,30.456,12.579,101,16,38,15,0.00000,-0.00394,0.00388,7.0751,0.61631,0.60744,0.00000,8.8563,-1.21311,-1.21644,0.05864,7.2071,0.00000,0.00122,0.03100,-4.4776,0.57274,0.57898,-0.00775,-5.6156,-1.21166,-1.21067,0.00607,3.0346,0.00000,-0.00776,-0.02325,12.2949,0.59485,0.59841,-0.04651,-3.3891,-1.21305,-1.21176,-0.01213,3.3191,0.00000,0.01082,0.03488,-15.0656,0.63709,0.63108,0.17827,4.7498,-1.21184,-1.21326,0.02831,6.2588
3.3620,C,-0.01178,-0.00209,-2.24724,0.00426,0.01278,-0.00533,-0.11013,-0.16161,9.46667,-0.432407,0.003490,-0.004861,0.901659,79,30.447,12.647,101,16,38,15,0.00000,-0.00394,0.03876,7.0751,0.61640,0.60753,0.04651,8.8316,-1.21311,-1.21641,0.04246,7.2071,0.00000,0.00122,-0.01938,-4.7003,0.57259,0.57889,-0.00388,-5.7145,-1.21165,-1.21061,-0.00404,3.0346,0.00000,-0.00773,-0.00775,12.0970,0.59482,0.59841,-0.03488,-3.3397,-1.21305,-1.21173,0.04853,3.4139,0.00000,0.01073,-0.08139,-14.9667,0.63730,0.63120,0.13952,4.7992,-1.21183,-1.21328,-0.01011,6.2588
3.3640,C,-0.01177,-0.00210,-2.24726,0.00852,-0.00639,-0.02024,-0.11013,-0.16161,9.46667,-0.432399,0.003492,-0.004851,0.901663,79,30.456,12.613,101,16,38,14,0.00000,-0.00394,-0.00388,6.9267,0.61650,0.60759,0.06201,8.8316,-1.21310,-1.21641,0.04246,7.2071,0.00000,0.00122,-0.01938,-4.5766,0.57244,0.57880,-0.06976,-5.6403,-1.21164,-1.21061,-0.00404,3.0346,0.00000,-0.00776,-0.04263,12.1960,0.59480,0.59841,-0.01550,-3.3891,-1.21305,-1.21175,0.01415,3.4139,0.00000,0.01079,0.00775,-14.7193,0.63750,0.63130,0.03876,4.7250,-1.21181,-1.21326,0.01011,6.3062
3.3660,C,-0.01170,-0.00214,-2.24730,0.00852,-0.00639,-0.01278,-0.11013,-0.16161,9.46667,-0.432380,0.003496,-0.004813,0.901672,79,30.456,12.579,101,16,38,14,0.00000,-0.00397,-0.04651,6.9762,0.61659,0.60762,0.00775,8.6337,-1.21310,-1.21642,0.00000,7.3019,0.00000,0.00122,-0.02325,-4.7250,0.57229,0.57874,-0.06201,-5.6651,-1.21162,-1.21056,-0.02629,2.9871,0.00000,-0.00776,-0.02713,12.1712,0.59478,0.59841,-0.01938,-3.3644,-1.21305,-1.21175,0.01618,3.4613,0.00000,0.01079,0.06201,-14.6945,0.63771,0.63145,0.08526,4.8240,-1.21179,-1.21328,-0.01011,6.2588
3.3680,C,-0.01169,-0.00215,-2.24732,-0.01065,-0.00639,-0.01491,-0.17837,-0.14724,9.45231,-0.432371,0.003494,-0.004805,0.901676,79,30.447,12.579,101,16,38,15,0.00000,-0.00391,0.05813,7.0999,0.61669,0.60774,-0.01550,8.8563,-1.21310,-1.21644,-0.01618,7.2071,0.00000,0.00128,0.08526,-4.6261,0.57215,0.57862,-0.02325,-5.8877,-1.21161,-1.21053,-0.02224,2.8923,0.00000,-0.00779,-0.11627,12.1960,0.59476,0.59841,0.03876,-3.4386,-1.21305,-1.21175,0.01213,3.4139,0.00000,0.01067,-0.17052,-14.8924,0.63791,0.63169,0.06201,4.7498,-1.21177,-1.21328,-0.00809,6.3062
3.3700,C,-0.01168,-0.00214,-2.24735,-0.00426,0.00639,-0.01385,-0.17837,-0.14724,9.45231,-0.432358,0.003488,-0.004804,0.901683,79,30.447,12.613,101,16,38,15,0.00000,-0.00394,0.00000,7.0751,0.61678,0.60781,0.05038,8.9058,-1.21309,-1.21642,0.01415,7.2545,0.00000,0.00128,0.06976,-4.6261,0.57200,0.57853,-0.05038,-5.8382,-1.21160,-1.21045,0.00607,2.8923,0.00000,-0.00779,-0.07363,12.0228,0.59474,0.59841,-0.00388,-3.4386,-1.21304,-1.21175,-0.00404,3.4613,0.00000,0.01079,-0.12014,-14.9914,0.63812,0.63187,0.15502,4.9229,-1.21175,-1.21326,0.01213,6.2114
3.3720,C,-0.01166,-0.00215,-2.24740,0.00000,-0.00852,-0.02450,-0.14724,-0.11253,9.57441,-0.432338,0.003488,-0.004791,0.901692,79,30.447,12.647,101,16,38,15,0.00000,-0.00391,0.01938,7.0257,0.61688,0.60784,-0.03100,8.9058,-1.21309,-1.21644,-0.02831,7.2545,0.00000,0.00125,-0.01938,-4.7250,0.57185,0.57847,-0.03488,-6.0361,-1.21158,-1.21042,0.01618,2.7975,0.00000,-0.00776,0.02325,12.3197,0.59472,0.59841,-0.00775,-3.5376,-1.21304,-1.21175,0.00202,3.4613,0.00000,0.01067,-0.06201,-14.6203,0.63833,0.63199,0.14339,4.9971,-1.21173,-1.21328,-0.02022,6.3062
3.3740,C,-0.01161,-0.00219,-2.24743,0.01704,-0.01491,-0.01385,-0.14724,-0.11253,9.57441,-0.432325,0.003498,-0.004763,0.901699,79,30.447,12.750,101,16,38,15,0.00000,-0.00391,0.00388,7.0257,0.61698,0.60793,0.02325,8.8810,-1.21309,-1.21642,0.00809,7.1123,0.00000,0.00131,0.06201,-4.6755,0.57171,0.57838,-0.05813,-5.8877,-1.21157,-1.21040,-0.01820,2.8449,0.00000,-0.00776,0.00775,12.0228,0.59470,0.59835,-0.08139,-3.3891,-1.21304,-1.21175,0.02022,3.5087,0.00000,0.01067,-0.11239,-14.7935,0.63854,0.63211,0.10464,4.9229,-1.21171,-1.21328,-0.01415,6.3062
3.3780,C,-0.01155,-0.00219,-2.24745,0.02450,-0.00533,0.00000,-0.20949,-0.09936,9.54449,-0.432313,0.003484,-0.004734,0.901705,79,30.438,12.784,101,16,38,15,0.00000,-0.00388,0.05426,6.9267,0.61718,0.60808,-0.03876,8.9058,-1.21308,-1.21642,0.01213,7.2071,0.00000,0.00131,0.03876,-4.6755,0.57142,0.57816,-0.08914,-6.0609,-1.21154,-1.21033,0.01213,2.7975,0.00000,-0.00785,-0.13177,12.2207,0.59466,0.59838,-0.03100,-3.4634,-1.21304,-1.21173,0.03033,3.3191,0.00000,0.01064,-0.04651,-14.8924,0.63896,0.63251,0.09689,5.0466,-1.21166,-1.21325,0.03235,6.2588
3.3800,C,-0.01155,-0.00220,-2.24747,-0.00852,-0.00852,-0.01811,-0.20949,-0.09936,9.54449,-0.432306,0.003489,-0.004731,0.901708,79,30.447,12.818,101,16,38,15,0.00000,-0.00388,0.03876,6.9267,0.61728,0.60820,0.03100,8.9553,-1.21308,-1.21644,-0.00202,7.2545,0.00000,0.00131,0.05038,-4.6261,0.57128,0.57813,-0.02325,-6.2588,-1.21153,-1.21029,0.00000,2.7027,0.00000,-0.00779,-0.03876,12.1712,0.59465,0.59841,0.00000,-3.5623,-1.21304,-1.21175,-0.00809,3.4139,0.00000,0.01064,-0.12402,-14.8182,0.63917,0.63251,0.09689,5.0466,-1.21164,-1.21328,-0.02022,6.4484
3.3820,C,-0.01150,-0.00222,-2.24751,0.01704,0.00426,-0.00746,-0.19513,-0.10175,9.54808,-0.432288,0.003484,-0.004704,0.901717,79,30.438,12.887,101,16,38,15,0.00000,-0.00391,0.03876,6.9267,0.61739,0.60826,0.05426,9.0047,-1.21308,-1.21642,0.02426,7.3019,0.00000,0.00128,-0.01163,-4.7003,0.57114,0.57804,-0.01550,-6.0856,-1.21152,-1.21023,0.01011,2.7975,0.00000,-0.00785,-0.13177,12.2207,0.59463,0.59835,-0.05813,-3.5623,-1.21304,-1.21175,0.00404,3.5087,0.00000,0.01067,-0.03488,-14.7193,0.63938,0.63281,0.12789,5.0219,-1.21162,-1.21326,0.00809,6.4010
3.3840,C,-0.01149,-0.00223,-2.24752,0.00000,-0.01491,-0.01172,-0.19513,-0.10175,9.54808,-0.432284,0.003490,-0.004696,0.901719,79,30.438,12.818,101,16,38,15,0.00000,-0.00391,-0.01938,7.0009,0.61749,0.60832,0.01550,9.0789,-1.21307,-1.21642,0.02426,7.3019,0.00000,0.00134,0.07751,-4.7498,0.57100,0.57798,0.01550,-6.3825,-1.21150,-1.21023,0.01011,2.7975,0.00000,-0.00785,-0.09689,12.3691,0.59462,0.59841,0.00000,-3.6365,-1.21304,-1.21173,0.02831,3.4613,0.00000,0.01061,-0.14339,-14.6945,0.63960,0.63293,0.06976,5.1208,-1.21160,-1.21326,-0.00809,6.2588
3.3860,C,-0.01144,-0.00225,-2.24753,0.00107,0.01172,-0.00426,-0.19513,-0.10175,9.54808,-0.432275,0.003489,-0.004671,0.901723,79,30.438,12.921,101,16,38,15,0.00000,-0.00388,0.01163,6.9020,0.61759,0.60847,0.05426,9.0789,-1.21307,-1.21642,0.01618,7.1123,0.00000,0.00131,-0.01163,-4.7992,0.57086,0.57783,-0.00388,-6.3577,-1.21149,-1.21017,0.00000,2.7975,0.00000,-0.00782,-0.01163,12.1960,0.59460,0.59838,-0.06201,-3.5623,-1.21304,-1.21173,0.01213,3.4139,0.00000,0.01064,-0.06976,-14.8182,0.63981,0.63320,0.12789,5.2198,-1.21158,-1.21326,-0.00202,6.4484
3.3880,C,-0.01145,-0.00225,-2.24756,-0.01385,0.00533,-0.01385,-0.16999,-0.06943,9.49421,-0.432264,0.003487,-0.004675,0.901728,79,30.447,12.784,101,16,38,15,0.00000,-0.00388,0.04263,6.9267,0.61770,0.60853,0.02713,9.0789,-1.21307,-1.21642,0.02224,7.3019,0.00000,0.00137,0.09301,-4.7003,0.57073,0.57777,-0.00775,-6.4072,-1.21148,-1.21012,0.04246,2.7027,0.00000,-0.00779,0.02713,12.1960,0.59459,0.59838,-0.09689,-3.7107,-1.21304,-1.21173,0.01415,3.4139,0.00000,0.01067,0.04263,-14.5708,0.64003,0.63320,0.12789,5.2198,-1.21155,-1.21326,-0.00809,6.4484
3.3900,C,-0.01142,-0.00226,-2.24759,-0.00107,-0.02024,-0.02663,-0.16999,-0.06943,9.49421,-0.432250,0.003488,-0.004658,0.901735,79,30.438,12.887,101,16,38,15,0.00000,-0.00388,0.03876,6.9020,0.61781,0.60859,-0.01163,8.9800,-1.21306,-1.21642,0.02426,7.3019,0.00000,0.00134,0.03876,-4.6261,0.57059,0.57768,-0.04263,-6.6051,-1.21146,-1.21009,0.01213,2.6552,0.00000,-0.00782,0.00388,12.2702,0.59458,0.59844,0.01163,-3.6860,-1.21304,-1.21173,0.01618,3.4613,0.00000,0.01070,0.08914,-14.8677,0.64024,0.63348,0.08139,5.2445,-1.21153,-1.21326,-0.01820,6.4010
3.3920,C,-0.01140,-0.00232,-2.24761,0.00639,-0.02237,-0.00533,-0.19273,-0.08140,9.60075,-0.432242,0.003509,-0.004636,0.901739,79,30.438,12.887,101,16,38,14,0.00000,-0.00385,0.10076,6.9267,0.61791,0.60874,0.13564,9.1779,-1.21306,-1.21642,0.01820,7.2545,0.00000,0.00134,0.03876,-4.7250,0.57046,0.57759,-0.08139,-6.5556,-1.21145,-1.21001,-0.00809,2.6078,0.00000,-0.00782,-0.02713,12.2207,0.59457,0.59841,-0.06201,-3.7850,-1.21304,-1.21173,0.02022,3.4613,0.00000,0.01067,0.05426,-14.6698,0.64046,0.63363,0.13177,5.3682,-1.21151,-1.21326,-0.00809,6.5907
3.3940,C,-0.01136,-0.00234,-2.24762,-0.00426,0.00639,-0.01172,-0.19273,-0.08140,9.60075,-0.432239,0.003510,-0.004617,0.901741,79,30.438,12.887,101,16,38,14,0.00000,-0.00391,-0.05426,6.9267,0.61802,0.60874,-0.05813,9.1532,-1.21306,-1.21644,-0.00809,7.3019,0.00000,0.00137,0.06976,-4.7992,0.57032,0.57756,0.00000,-6.6546,-1.21144,-1.20996,0.02022,2.6078,0.00000,-0.00788,-0.09689,12.3939,0.59456,0.59841,-0.08526,-3.7850,-1.21304,-1.21175,-0.02831,3.4139,0.00000,0.01058,0.09689,-14.6698,0.64067,0.63375,0.07363,5.2693,-1.21149,-1.21325,0.00404,6.4959
